ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5665,5467,66,132
2,Andhra Pradesh,1033560,936143,7685,89732
3,Arunachal Pradesh,17607,16968,58,581
4,Assam,237533,219516,1200,16817
5,Bihar,403596,314286,2155,87155
6,Chandigarh,38692,33021,435,5236
7,Chhattisgarh,652362,521217,7310,123835
8,Dadra and Nagar Haveli and Daman and Diu,6580,4577,4,1999
9,Delhi,1027715,918875,14248,94592
10,Goa,77477,62771,1017,13689
11,Gujarat,496033,374699,6328,115006
12,Haryana,424319,346304,3767,74248
13,Himachal Pradesh,87501,72588,1336,13577
14,Jammu and Kashmir,160755,139050,2147,19558
15,Jharkhand,201747,151651,1991,48105
16,Karnataka,1339201,1062594,14426,262181
17,Kerala,1405655,1181324,5110,219221
18,Ladakh,13357,11192,138,2027
19,Lakshadweep,2126,947,1,1178
20,Madhya Pradesh,499304,402623,5133,91548
21,Maharashtra,4295027,3530060,64760,700207
22,Manipur,30421,29231,385,805
23,Meghalaya,15994,14446,160,1388
24,Mizoram,5410,4671,13,726
25,Nagaland,13183,12406,98,679
26,Odisha,407457,362931,1988,42538
27,Puducherry,53279,45243,748,7288
28,Punjab,339090,282504,8432,48154
29,Rajasthan,514437,374134,3601,136702
30,Sikkim,7306,6234,138,934
31,Tamil Nadu,1081988,963251,13557,105180
32,Telangana,401783,334144,2042,65597
33,Tripura,34627,33470,394,763
34,Uttarakhand,151801,113791,2146,35864
35,Uttar Pradesh,1086625,777844,11165,297616
36,West Bengal,743950,644209,10941,88800
