ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10765,10635,129,1
2,Andhra Pradesh,2340332,2325151,14733,448
3,Arunachal Pradesh,66902,66599,296,7
4,Assam,746115,738070,8035,10
5,Bihar,853178,840013,12307,858
6,Chandigarh,100291,98778,1184,329
7,Chhattisgarh,1183377,1166126,14168,3083
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2033372,2001197,26597,5578
10,Goa,262052,257560,4014,478
11,Gujarat,1289264,1276312,11073,1879
12,Haryana,1072017,1055885,10727,5405
13,Himachal Pradesh,320391,314659,4237,1495
14,Jammu and Kashmir,481297,476100,4789,408
15,Jharkhand,443138,437513,5333,292
16,Karnataka,4084679,4042007,40342,2330
17,Kerala,6884691,6795961,71757,16973
18,Ladakh,29554,29303,231,20
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056034,1044876,10781,377
21,Maharashtra,8161894,8007335,148504,6055
22,Manipur,139953,137796,2149,8
23,Meghalaya,96826,95190,1625,11
24,Mizoram,239007,238252,726,29
25,Nagaland,35997,35210,782,5
26,Odisha,1342032,1329792,9208,3032
27,Puducherry,177215,174928,1981,306
28,Punjab,789286,767878,19307,2101
29,Rajasthan,1322632,1309191,9691,3750
30,Sikkim,44552,43994,500,58
31,Tamil Nadu,3605893,3564159,38063,3671
32,Telangana,843312,838851,4111,350
33,Tripura,108053,107098,940,15
34,Uttarakhand,451367,443287,7762,318
35,Uttar Pradesh,2139542,2111246,23672,4624
36,West Bengal,2120876,2097962,21535,1379
