ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,72,43,0,29
2,Andhra Pradesh,11489,5196,148,6145
3,Arunachal Pradesh,172,42,1,129
4,Assam,6607,4259,9,2339
5,Bihar,8716,6762,58,1896
6,Chandigarh,425,335,6,84
7,Chhattisgarh,2545,1914,13,618
8,Dadra and Nagar Haveli and Daman and Diu,163,41,0,122
9,Delhi,77240,47091,2492,27657
10,Goa,1039,370,2,667
11,Gujarat,30095,22030,1771,6294
12,Haryana,12884,8016,211,4657
13,Himachal Pradesh,864,502,9,353
14,Jammu and Kashmir,6762,4080,91,2591
15,Jharkhand,2290,1643,12,635
16,Karnataka,11005,6916,180,3909
17,Kerala,3876,2008,22,1846
18,Ladakh,946,358,1,587
19,Madhya Pradesh,12798,9804,546,2448
20,Maharashtra,152765,79815,7106,65844
21,Manipur,1075,393,0,682
22,Meghalaya,47,42,1,4
23,Mizoram,145,30,0,115
24,Nagaland,371,162,0,209
25,Odisha,6180,4422,17,1741
26,Puducherry,502,187,9,306
27,Punjab,4957,3201,122,1634
28,Rajasthan,16660,13062,380,3218
29,Sikkim,86,39,0,47
30,Tamil Nadu,74622,41357,957,32308
31,Telangana,12349,4766,237,7346
32,Tripura,1325,1055,1,269
33,Uttarakhand,2725,1822,37,866
34,Uttar Pradesh,20943,13583,630,6730
35,West Bengal,16190,10535,616,5039
