ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7629,7489,129,11
2,Andhra Pradesh,2055306,2032520,14236,8550
3,Arunachal Pradesh,54844,54146,279,419
4,Assam,604218,594163,5911,4144
5,Bihar,725979,716286,9661,32
6,Chandigarh,65268,64408,820,40
7,Chhattisgarh,1005464,991681,13568,215
8,Dadra and Nagar Haveli and Daman and Diu,10672,10666,4,2
9,Delhi,1439097,1413626,25088,383
10,Goa,176924,172822,3323,779
11,Gujarat,826080,815816,10085,179
12,Haryana,770961,760813,9875,273
13,Himachal Pradesh,220061,214963,3694,1404
14,Jammu and Kashmir,330252,324736,4426,1090
15,Jharkhand,348314,343078,5135,101
16,Karnataka,2979773,2930264,37861,11648
17,Kerala,4763695,4618408,25952,119335
18,Ladakh,20843,20578,208,57
19,Lakshadweep,10364,10310,51,3
20,Madhya Pradesh,792600,781964,10522,114
21,Maharashtra,6570472,6394075,139411,36986
22,Manipur,121578,117950,1876,1752
23,Meghalaya,82162,79468,1413,1281
24,Mizoram,103709,87148,342,16219
25,Nagaland,31397,30416,668,313
26,Odisha,1029994,1017116,8234,4644
27,Puducherry,126806,124307,1844,655
28,Punjab,601805,585020,16526,259
29,Rajasthan,954349,945350,8954,45
30,Sikkim,31603,30848,388,367
31,Tamil Nadu,2674233,2621986,35734,16513
32,Telangana,667334,659043,3926,4365
33,Tripura,84223,83266,815,142
34,Uttarakhand,343626,336074,7396,156
35,Uttar Pradesh,1709917,1686869,22896,152
36,West Bengal,1574017,1547548,18876,7593
