ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7640,7501,129,10
2,Andhra Pradesh,2059122,2038248,14286,6588
3,Arunachal Pradesh,54958,54476,280,202
4,Assam,605847,596263,5938,3646
5,Bihar,726016,716313,9661,42
6,Chandigarh,65295,64443,820,32
7,Chhattisgarh,1005614,991841,13570,203
8,Dadra and Nagar Haveli and Daman and Diu,10675,10668,4,3
9,Delhi,1439311,1413885,25089,337
10,Goa,177356,173342,3335,679
11,Gujarat,826244,815943,10086,215
12,Haryana,771035,760881,10049,105
13,Himachal Pradesh,221113,216011,3715,1387
14,Jammu and Kashmir,330834,325473,4426,935
15,Jharkhand,348406,343141,5135,130
16,Karnataka,2982399,2934870,37922,9607
17,Kerala,4829944,4706856,26667,96421
18,Ladakh,20867,20615,208,44
19,Lakshadweep,10365,10312,51,2
20,Madhya Pradesh,792669,782035,10523,111
21,Maharashtra,6586280,6413418,139705,33157
22,Manipur,122432,119099,1889,1444
23,Meghalaya,82734,80411,1431,892
24,Mizoram,110719,96744,374,13601
25,Nagaland,31516,30613,673,230
26,Odisha,1033809,1020645,8274,4890
27,Puducherry,127259,124763,1849,647
28,Punjab,601971,585199,16538,234
29,Rajasthan,954382,945386,8954,42
30,Sikkim,31722,31108,390,224
31,Tamil Nadu,2683396,2632092,35853,15451
32,Telangana,668618,660512,3935,4171
33,Tripura,84295,83369,816,110
34,Uttarakhand,343729,336157,7397,175
35,Uttar Pradesh,1710008,1686976,22897,135
36,West Bengal,1579012,1552491,18945,7576
