ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340672,2325939,14733,0
3,Arunachal Pradesh,67046,66748,296,2
4,Assam,746150,738108,8035,7
5,Bihar,855260,842942,12314,4
6,Chandigarh,100690,99504,1185,1
7,Chhattisgarh,1187685,1173489,14190,6
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040776,2014107,26665,4
10,Goa,263307,259288,4014,5
11,Gujarat,1291353,1280266,11079,8
12,Haryana,1078877,1068095,10754,28
13,Himachal Pradesh,322829,318576,4240,13
14,Jammu and Kashmir,482017,477225,4792,0
15,Jharkhand,443824,438490,5334,0
16,Karnataka,4088638,4048259,40357,22
17,Kerala,6907003,6834017,71943,1043
18,Ladakh,29587,29356,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045562,10786,3
21,Maharashtra,8169860,8021222,148554,84
22,Manipur,139973,137806,2149,18
23,Meghalaya,96954,95325,1628,1
24,Mizoram,239545,238805,733,7
25,Nagaland,36029,35247,782,0
26,Odisha,1348220,1338999,9215,6
27,Puducherry,177543,175559,1981,3
28,Punjab,792398,773058,19338,2
29,Rajasthan,1326457,1316720,9736,1
30,Sikkim,44863,44359,500,4
31,Tamil Nadu,3610602,3572513,38080,9
32,Telangana,844361,840243,4111,7
33,Tripura,108326,107377,941,8
34,Uttarakhand,452545,444773,7768,4
35,Uttar Pradesh,2145405,2121624,23707,74
36,West Bengal,2125432,2103786,21552,94
