ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341083,2326345,14733,5
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746225,738187,8036,2
5,Bihar,855420,843081,12315,24
6,Chandigarh,100719,99530,1185,4
7,Chhattisgarh,1188419,1174153,14196,70
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041816,2014987,26677,152
10,Goa,263597,259580,4014,3
11,Gujarat,1292095,1280965,11088,42
12,Haryana,1079098,1068304,10781,13
13,Himachal Pradesh,323012,318755,4246,11
14,Jammu and Kashmir,482171,477354,4793,24
15,Jharkhand,443860,438523,5337,0
16,Karnataka,4095971,4055493,40398,80
17,Kerala,6917577,6845461,72103,13
18,Ladakh,29626,29394,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056681,1045886,10786,9
21,Maharashtra,8176044,8027241,148590,213
22,Manipur,140036,137887,2149,0
23,Meghalaya,96992,95364,1628,0
24,Mizoram,239567,238832,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348584,1339355,9215,14
27,Puducherry,177696,175709,1982,5
28,Punjab,793755,773164,20574,17
29,Rajasthan,1326846,1317029,9742,75
30,Sikkim,44946,44443,501,2
31,Tamil Nadu,3611584,3573488,38086,10
32,Telangana,844794,840668,4111,15
33,Tripura,108560,107617,943,0
34,Uttarakhand,452624,444848,7768,8
35,Uttar Pradesh,2145709,2121923,23722,64
36,West Bengal,2127493,2105898,21558,37
