ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4960,4875,62,23
2,Andhra Pradesh,884916,875243,7129,2544
3,Arunachal Pradesh,16772,16650,56,66
4,Assam,216590,212515,1061,3014
5,Bihar,255700,250088,1434,4178
6,Chandigarh,20295,19727,327,241
7,Chhattisgarh,289231,276774,3490,8967
8,Dadra and Nagar Haveli and Daman and Diu,3380,3376,2,2
9,Delhi,630200,616054,10678,3468
10,Goa,51856,50277,747,832
11,Gujarat,251944,239771,4344,7829
12,Haryana,264955,259495,2950,2510
13,Himachal Pradesh,56452,54522,959,971
14,Jammu and Kashmir,122538,118617,1910,2011
15,Jharkhand,116817,114302,1047,1468
16,Karnataka,927559,905751,12140,9668
17,Kerala,811148,743467,3302,64379
18,Ladakh,9618,9294,127,197
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,248597,237063,3711,7823
21,Maharashtra,1969114,1863702,50061,55351
22,Manipur,28660,27805,365,490
23,Meghalaya,13611,13313,143,155
24,Mizoram,4293,4192,9,92
25,Nagaland,11978,11778,84,116
26,Odisha,331862,328043,1891,1928
27,Puducherry,38455,37501,638,316
28,Punjab,169033,160655,5445,2933
29,Rajasthan,312996,303536,2734,6726
30,Sikkim,5988,5508,129,351
31,Tamil Nadu,826261,806875,12222,7164
32,Telangana,290008,283924,1566,4518
33,Tripura,33307,32869,388,50
34,Uttarakhand,93621,88918,1573,3130
35,Uttar Pradesh,593171,573542,8495,11134
36,West Bengal,560709,542887,9941,7881
