ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10455,10281,129,45
2,Andhra Pradesh,2332165,2315313,14733,2119
3,Arunachal Pradesh,65893,65164,296,433
4,Assam,739514,726201,8017,5296
5,Bihar,843720,830035,12284,1401
6,Chandigarh,96670,94579,1169,922
7,Chhattisgarh,1166421,1148873,14067,3481
8,Dadra and Nagar Haveli and Daman and Diu,11533,11516,4,13
9,Delhi,1956593,1926006,26313,4274
10,Goa,252201,247518,3854,829
11,Gujarat,1255777,1238393,10971,6413
12,Haryana,1030648,1016687,10644,3317
13,Himachal Pradesh,300380,290644,4164,5572
14,Jammu and Kashmir,465163,455840,4772,4551
15,Jharkhand,440166,433728,5327,1111
16,Karnataka,4008650,3957643,40148,10859
17,Kerala,6722411,6638044,70481,13886
18,Ladakh,28900,28574,228,98
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1050062,1037794,10756,1512
21,Maharashtra,8048285,7887372,148105,12808
22,Manipur,139133,136503,2129,501
23,Meghalaya,95458,93180,1606,672
24,Mizoram,233137,231230,710,1197
25,Nagaland,35793,34935,771,87
26,Odisha,1313942,1297872,9141,6929
27,Puducherry,170959,168253,1966,740
28,Punjab,774267,747101,17818,9348
29,Rajasthan,1294575,1282985,9580,2010
30,Sikkim,42264,40848,472,944
31,Tamil Nadu,3545605,3495345,38032,12228
32,Telangana,820617,810773,4111,5733
33,Tripura,106748,104361,930,1457
34,Uttarakhand,443215,433199,7709,2307
35,Uttar Pradesh,2102947,2076172,23569,3206
36,West Bengal,2094327,2059462,21372,13493
