ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340672,2325937,14733,2
3,Arunachal Pradesh,67039,66739,296,4
4,Assam,746138,738084,8035,19
5,Bihar,855240,842907,12314,19
6,Chandigarh,100686,99497,1185,4
7,Chhattisgarh,1187666,1173459,14189,18
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040728,2014046,26662,20
10,Goa,263244,259177,4014,53
11,Gujarat,1291332,1280230,11079,23
12,Haryana,1078859,1068063,10754,42
13,Himachal Pradesh,322787,318507,4239,41
14,Jammu and Kashmir,481999,477195,4792,12
15,Jharkhand,443823,438487,5334,2
16,Karnataka,4088512,4048084,40356,72
17,Kerala,6906677,6833418,71934,1325
18,Ladakh,29586,29353,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056344,1045553,10786,5
21,Maharashtra,8169489,8020783,148553,153
22,Manipur,139973,137806,2149,18
23,Meghalaya,96950,95318,1628,4
24,Mizoram,239488,238719,733,36
25,Nagaland,36029,35246,782,1
26,Odisha,1348166,1338850,9215,101
27,Puducherry,177532,175531,1981,20
28,Punjab,792380,773020,19338,22
29,Rajasthan,1326438,1316682,9735,21
30,Sikkim,44841,44331,500,10
31,Tamil Nadu,3610537,3572434,38080,23
32,Telangana,844302,840159,4111,32
33,Tripura,108290,107334,941,15
34,Uttarakhand,452528,444751,7768,9
35,Uttar Pradesh,2145361,2121536,23704,121
36,West Bengal,2125239,2103435,21552,252
