ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340672,2325939,14733,0
3,Arunachal Pradesh,67040,66741,296,3
4,Assam,746138,738084,8035,19
5,Bihar,855245,842920,12314,11
6,Chandigarh,100686,99499,1185,2
7,Chhattisgarh,1187675,1173473,14190,12
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040744,2014058,26663,23
10,Goa,263260,259218,4014,28
11,Gujarat,1291337,1280245,11079,13
12,Haryana,1078865,1068078,10754,33
13,Himachal Pradesh,322799,318535,4239,25
14,Jammu and Kashmir,482006,477206,4792,8
15,Jharkhand,443824,438488,5334,2
16,Karnataka,4088546,4048162,40356,28
17,Kerala,6906804,6833672,71936,1196
18,Ladakh,29586,29355,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056347,1045556,10786,5
21,Maharashtra,8169587,8020892,148553,142
22,Manipur,139973,137806,2149,18
23,Meghalaya,96952,95323,1628,1
24,Mizoram,239523,238751,733,39
25,Nagaland,36029,35247,782,0
26,Odisha,1348179,1338933,9215,31
27,Puducherry,177533,175547,1981,5
28,Punjab,792385,773036,19338,11
29,Rajasthan,1326445,1316692,9735,18
30,Sikkim,44848,44339,500,9
31,Tamil Nadu,3610557,3572451,38080,26
32,Telangana,844324,840179,4111,34
33,Tripura,108294,107348,941,5
34,Uttarakhand,452529,444759,7768,2
35,Uttar Pradesh,2145378,2121567,23705,106
36,West Bengal,2125303,2103539,21552,212
