ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,1351,500,20,831
2,Andhra Pradesh,217040,129615,1939,85486
3,Arunachal Pradesh,2117,1430,3,684
4,Assam,57714,40591,140,16983
5,Bihar,75294,48243,382,26669
6,Chandigarh,1426,872,24,530
7,Chhattisgarh,11743,8582,89,3072
8,Dadra and Nagar Haveli and Daman and Diu,1456,1037,2,417
9,Delhi,144127,129362,4098,10667
10,Goa,8206,5802,72,2332
11,Gujarat,69869,52855,2628,14386
12,Haryana,40843,34031,474,6338
13,Himachal Pradesh,3264,2081,14,1169
14,Jammu and Kashmir,24390,16667,459,7264
15,Jharkhand,17094,8123,155,8816
16,Karnataka,172102,89238,3091,79773
17,Kerala,33120,20862,106,12152
18,Ladakh,1639,1214,9,416
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,38157,28353,977,8827
21,Maharashtra,503084,338362,17367,147355
22,Manipur,3635,1927,11,1697
23,Meghalaya,1023,423,6,594
24,Mizoram,593,296,0,297
25,Nagaland,2688,896,7,1785
26,Odisha,44193,30242,259,13692
27,Puducherry,5123,3054,80,1989
28,Punjab,22928,14880,562,7486
29,Rajasthan,51328,37163,778,13387
30,Sikkim,860,470,1,389
31,Tamil Nadu,290907,232618,4808,53481
32,Telengana,79495,55999,627,22869
33,Tripura,6146,4176,41,1929
34,Uttarakhand,9402,5963,117,3322
35,Uttar Pradesh,118038,69833,2028,46177
36,West Bengal,92615,65124,2005,25486
