ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3604,3378,52,174
2,Andhra Pradesh,601462,508088,5177,88197
3,Arunachal Pradesh,6851,4967,13,1871
4,Assam,150349,121613,528,28208
5,Bihar,164051,150040,855,13156
6,Chandigarh,9256,6062,109,3085
7,Chhattisgarh,77775,41111,628,36036
8,Dadra and Nagar Haveli and Daman and Diu,2831,2608,2,221
9,Delhi,234701,198103,4877,31721
10,Goa,26783,20844,327,5612
11,Gujarat,118926,99681,3270,15975
12,Haryana,103773,81690,1069,21014
13,Himachal Pradesh,11190,6946,98,4146
14,Jammu and Kashmir,59711,38521,951,20239
15,Jharkhand,67100,52807,590,13703
16,Karnataka,494356,383077,7629,103650
17,Kerala,122214,87345,489,34380
18,Ladakh,3576,2558,46,972
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,97906,74398,1877,21631
21,Maharashtra,1145840,812354,31351,302135
22,Manipur,8430,6538,51,1841
23,Meghalaya,4356,2342,31,1983
24,Mizoram,1534,949,0,585
25,Nagaland,5306,4098,15,1193
26,Odisha,167161,133466,669,33026
27,Puducherry,21428,16253,431,4744
28,Punjab,90032,65818,2646,21568
29,Rajasthan,109473,90685,1293,17495
30,Sikkim,2274,1789,22,463
31,Tamil Nadu,525420,470192,8618,46610
32,Telangana,167046,135357,1016,30673
33,Tripura,20949,13559,228,7162
34,Uttarakhand,37139,24965,460,11714
35,Uttar Pradesh,336294,263288,4771,68235
36,West Bengal,215580,187061,4183,24336
