ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326363,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746236,738198,8037,1
5,Bihar,855690,843374,12315,1
6,Chandigarh,100755,99567,1186,2
7,Chhattisgarh,1188573,1174365,14201,7
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043097,2016373,26694,30
10,Goa,263651,259633,4014,4
11,Gujarat,1292544,1281404,11100,40
12,Haryana,1079169,1068384,10785,0
13,Himachal Pradesh,323102,318850,4246,6
14,Jammu and Kashmir,482189,477396,4793,0
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096870,4056410,40406,54
17,Kerala,6918646,6846106,72111,429
18,Ladakh,29676,29445,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056768,1045977,10786,5
21,Maharashtra,8177341,8028696,148602,43
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348632,1339411,9215,6
27,Puducherry,177763,175777,1982,4
28,Punjab,793898,773302,20591,5
29,Rajasthan,1327737,1317917,9746,74
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611879,3573748,38086,45
32,Telangana,844878,840762,4111,5
33,Tripura,108570,107623,943,4
34,Uttarakhand,452740,444961,7778,1
35,Uttar Pradesh,2146100,2122317,23726,57
36,West Bengal,2127683,2106098,21558,27
