ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7306,7079,127,100
2,Andhra Pradesh,1826751,1743176,12109,71466
3,Arunachal Pradesh,32188,29223,155,2810
4,Assam,469976,426259,4064,39653
5,Bihar,718319,704805,9523,3991
6,Chandigarh,61241,59980,799,462
7,Chhattisgarh,988745,964265,13354,11126
8,Dadra and Nagar Haveli and Daman and Diu,10481,10412,4,65
9,Delhi,1431710,1404085,24876,2749
10,Goa,163358,156354,2960,4044
11,Gujarat,821376,803122,10012,8242
12,Haryana,766606,753918,9109,3579
13,Himachal Pradesh,199407,192260,3414,3733
14,Jammu and Kashmir,309361,293763,4217,11381
15,Jharkhand,343983,336645,5092,2246
16,Karnataka,2784355,2599472,33296,151587
17,Kerala,2761474,2639593,11655,110226
18,Ladakh,19682,18945,199,538
19,Lakshadweep,9339,8847,45,447
20,Madhya Pradesh,788809,776887,8649,3273
21,Maharashtra,5934880,5679746,115390,139744
22,Manipur,61848,51762,1008,9078
23,Meghalaya,43254,38032,758,4464
24,Mizoram,16135,12414,74,3647
25,Nagaland,23965,20805,461,2699
26,Odisha,863061,817359,3432,42270
27,Puducherry,113622,107425,1702,4495
28,Punjab,589828,564084,15698,10046
29,Rajasthan,950413,936586,8865,4962
30,Sikkim,18806,15556,285,2965
31,Tamil Nadu,2388746,2244073,30338,114335
32,Telangana,607925,584429,3521,19975
33,Tripura,60872,55116,634,5122
34,Uttarakhand,337802,327233,6997,3572
35,Uttar Pradesh,1703458,1674999,21963,6496
36,West Bengal,1471231,1432961,17118,21152
