ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,734,242,8,484
2,Andhra Pradesh,158764,82886,1474,74404
3,Arunachal Pradesh,1698,996,3,699
4,Assam,42904,32384,105,10415
5,Bihar,57024,36389,329,20306
6,Chandigarh,1117,698,19,400
7,Chhattisgarh,9531,6991,58,2482
8,Dadra and Nagar Haveli and Daman and Diu,1184,766,2,416
9,Delhi,137677,123317,4004,10356
10,Goa,6530,4668,53,1809
11,Gujarat,63562,46504,2486,14572
12,Haryana,36519,29690,433,6396
13,Himachal Pradesh,2703,1559,14,1130
14,Jammu and Kashmir,21416,13127,396,7893
15,Jharkhand,12523,4682,118,7723
16,Karnataka,134819,57725,2496,74598
17,Kerala,25911,14463,82,11366
18,Ladakh,1466,1108,7,351
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,33535,23550,886,9099
21,Maharashtra,441228,276809,15576,148843
22,Manipur,2831,1737,7,1087
23,Meghalaya,874,264,5,605
24,Mizoram,482,258,0,224
25,Nagaland,1935,648,5,1282
26,Odisha,34913,21955,197,12761
27,Puducherry,3806,2309,52,1445
28,Punjab,17853,11466,423,5964
29,Rajasthan,43804,30710,703,12391
30,Sikkim,658,289,1,368
31,Tamil Nadu,257613,196483,4132,56998
32,Telangana,66677,47590,540,18547
33,Tripura,5374,3605,27,1742
34,Uttarakhand,7593,4437,86,3070
35,Uttar Pradesh,92921,53168,1730,38023
36,West Bengal,75516,52730,1678,21108
