ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7634,7495,129,10
2,Andhra Pradesh,2057562,2036048,14256,7258
3,Arunachal Pradesh,54924,54412,280,232
4,Assam,605239,595314,5931,3994
5,Bihar,725998,716301,9661,36
6,Chandigarh,65280,64423,820,37
7,Chhattisgarh,1005554,991788,13570,196
8,Dadra and Nagar Haveli and Daman and Diu,10674,10666,4,4
9,Delhi,1439218,1413760,25089,369
10,Goa,177148,173171,3330,647
11,Gujarat,826162,815890,10086,186
12,Haryana,771000,760860,9875,265
13,Himachal Pradesh,220618,215675,3706,1237
14,Jammu and Kashmir,330586,325111,4426,1049
15,Jharkhand,348365,343117,5135,113
16,Karnataka,2981400,2933570,37895,9935
17,Kerala,4801796,4673442,26342,102012
18,Ladakh,20853,20599,208,46
19,Lakshadweep,10365,10311,51,3
20,Madhya Pradesh,792635,782009,10523,103
21,Maharashtra,6579608,6404320,139578,35710
22,Manipur,122108,118516,1885,1707
23,Meghalaya,82487,80012,1423,1052
24,Mizoram,107566,92822,363,14381
25,Nagaland,31473,30545,671,257
26,Odisha,1032144,1019218,8255,4671
27,Puducherry,127095,124608,1848,639
28,Punjab,601894,585134,16531,229
29,Rajasthan,954366,945377,8954,35
30,Sikkim,31677,31054,388,235
31,Tamil Nadu,2679568,2627780,35796,15992
32,Telangana,668070,659942,3932,4196
33,Tripura,84270,83342,816,112
34,Uttarakhand,343675,336117,7396,162
35,Uttar Pradesh,1709965,1686928,22896,141
36,West Bengal,1576943,1550380,18914,7649
