ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,6367,6088,76,203
2,Andhra Pradesh,1287603,1088264,8707,190632
3,Arunachal Pradesh,20165,18172,60,1933
4,Assam,292368,253340,1676,37352
5,Bihar,591476,477389,3282,110805
6,Chandigarh,50207,41128,568,8511
7,Chhattisgarh,851476,714359,10570,126547
8,Dadra and Nagar Haveli and Daman and Diu,8847,7523,4,1320
9,Delhi,1323567,1217991,19344,86232
10,Goa,118846,85292,1679,31875
11,Gujarat,681012,533004,8394,139614
12,Haryana,615897,493425,5605,116867
13,Himachal Pradesh,131423,97069,1885,32469
14,Jammu and Kashmir,216932,164958,2726,49248
15,Jharkhand,286343,223684,3853,58806
16,Karnataka,1934378,1351097,18776,564505
17,Kerala,1902628,1472951,5814,423863
18,Ladakh,15317,13719,155,1443
19,Lakshadweep,3881,2856,9,1016
20,Madhya Pradesh,671763,556430,6420,108913
21,Maharashtra,5101737,4407818,75849,618070
22,Manipur,35354,30598,476,4280
23,Meghalaya,19720,16593,228,2899
24,Mizoram,7623,5755,21,1847
25,Nagaland,16150,13201,140,2809
26,Odisha,534842,447863,2180,84799
27,Puducherry,71709,56710,965,14034
28,Punjab,442125,357276,10506,74343
29,Rajasthan,756707,550853,5665,200189
30,Sikkim,9878,7074,167,2637
31,Tamil Nadu,1380259,1220064,15648,144547
32,Telangana,497361,428865,2739,65757
33,Tripura,37692,34532,410,2750
34,Uttarakhand,244273,166431,3728,74114
35,Uttar Pradesh,1503490,1254045,15464,233981
36,West Bengal,993159,854805,12327,126027
