ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,6638,6329,89,220
2,Andhra Pradesh,1454052,1233017,9481,211554
3,Arunachal Pradesh,22106,19675,85,2346
4,Assam,335023,286463,2271,46289
5,Bihar,657829,584203,3928,69698
6,Chandigarh,55987,47964,641,7382
7,Chhattisgarh,919054,811015,11883,96156
8,Dadra and Nagar Haveli and Daman and Diu,9599,8845,4,750
9,Delhi,1398391,1320496,21846,56049
10,Goa,137418,109513,2152,25753
11,Gujarat,759754,650932,9202,99620
12,Haryana,701915,611955,6799,83161
13,Himachal Pradesh,163786,124771,2382,36633
14,Jammu and Kashmir,247952,193878,3222,50852
15,Jharkhand,318009,279946,4539,33524
16,Karnataka,2242065,1616092,22313,603660
17,Kerala,2169369,1800179,6515,362675
18,Ladakh,16582,14875,165,1542
19,Lakshadweep,4986,3764,14,1208
20,Madhya Pradesh,737306,641254,7069,88983
21,Maharashtra,5405068,4874582,82486,448000
22,Manipur,40059,33129,592,6338
23,Meghalaya,23966,18715,336,4915
24,Mizoram,9068,6932,28,2108
25,Nagaland,18349,13880,216,4253
26,Odisha,622981,526353,2335,94293
27,Puducherry,85952,67390,1179,17383
28,Punjab,504586,418884,12086,73616
29,Rajasthan,871266,687969,6934,176363
30,Sikkim,11480,8333,210,2937
31,Tamil Nadu,1631291,1381690,18005,231596
32,Telangana,532784,480458,2985,49341
33,Tripura,41897,36085,445,5367
34,Uttarakhand,291005,207363,5034,78608
35,Uttar Pradesh,1628990,1462141,17817,149032
36,West Bengal,1152433,1007442,13431,131560
