ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4959,4873,62,24
2,Andhra Pradesh,884689,874954,7128,2607
3,Arunachal Pradesh,16767,16647,56,64
4,Assam,216565,212486,1060,3019
5,Bihar,255386,249709,1430,4247
6,Chandigarh,20251,19696,327,228
7,Chhattisgarh,288570,275812,3484,9274
8,Dadra and Nagar Haveli and Daman and Diu,3380,3374,2,4
9,Delhi,629801,615452,10666,3683
10,Goa,51790,50177,746,867
11,Gujarat,251273,238965,4340,7968
12,Haryana,264721,259209,2949,2563
13,Himachal Pradesh,56366,54320,958,1088
14,Jammu and Kashmir,122425,118422,1909,2094
15,Jharkhand,116672,114133,1045,1494
16,Karnataka,926767,905158,12138,9471
17,Kerala,806603,738808,3279,64516
18,Ladakh,9608,9278,127,203
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,247977,236247,3701,8029
21,Maharashtra,1965556,1861400,50027,54129
22,Manipur,28646,27766,365,515
23,Meghalaya,13592,13286,143,163
24,Mizoram,4292,4186,8,98
25,Nagaland,11975,11778,84,113
26,Odisha,331602,327803,1891,1908
27,Puducherry,38425,37461,636,328
28,Punjab,168734,160343,5439,2952
29,Rajasthan,312521,303060,2731,6730
30,Sikkim,5984,5486,129,369
31,Tamil Nadu,825537,806018,12215,7304
32,Telangana,289784,283463,1565,4756
33,Tripura,33307,32862,388,57
34,Uttarakhand,93398,88615,1568,3215
35,Uttar Pradesh,592475,572773,8481,11221
36,West Bengal,559886,541930,9922,8034
