ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10045,9912,129,4
2,Andhra Pradesh,2319918,2305140,14731,47
3,Arunachal Pradesh,64505,64208,296,1
4,Assam,724228,716237,7986,5
5,Bihar,830763,818464,12256,43
6,Chandigarh,92406,91141,1165,100
7,Chhattisgarh,1152431,1138345,14034,52
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1906311,1878479,26208,1624
10,Goa,245770,241823,3832,115
11,Gujarat,1225123,1213971,10944,208
12,Haryana,1002406,990680,10621,1105
13,Himachal Pradesh,285047,280870,4136,41
14,Jammu and Kashmir,454242,449423,4752,67
15,Jharkhand,435332,429996,5319,17
16,Karnataka,3951739,3909592,40106,2041
17,Kerala,6555515,6480516,69723,5276
18,Ladakh,28264,28033,228,3
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042518,1031477,10736,305
21,Maharashtra,7885944,7735088,147859,2997
22,Manipur,137236,135110,2120,6
23,Meghalaya,93826,92228,1593,5
24,Mizoram,228298,227439,698,161
25,Nagaland,35497,34735,760,2
26,Odisha,1288431,1279184,9126,121
27,Puducherry,165854,163873,1962,19
28,Punjab,760327,742440,17752,135
29,Rajasthan,1285660,1275447,9556,657
30,Sikkim,39165,38713,452,0
31,Tamil Nadu,3455287,3416814,38025,448
32,Telangana,793176,788646,4111,419
33,Tripura,100887,99964,923,0
34,Uttarakhand,437874,429704,7693,477
35,Uttar Pradesh,2079552,2055180,23519,853
36,West Bengal,2019329,1997781,21204,344
