ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7548,7413,129,6
2,Andhra Pradesh,1987051,1955052,13582,18417
3,Arunachal Pradesh,50793,48054,251,2488
4,Assam,577035,560782,5434,10819
5,Bihar,725326,715403,9646,277
6,Chandigarh,61997,61151,811,35
7,Chhattisgarh,1003439,988337,13545,1557
8,Dadra and Nagar Haveli and Daman and Diu,10654,10646,4,4
9,Delhi,1436889,1411327,25068,494
10,Goa,172188,168041,3164,983
11,Gujarat,825101,814830,10077,194
12,Haryana,770130,759807,9653,670
13,Himachal Pradesh,208990,202895,3539,2556
14,Jammu and Kashmir,322885,317195,4393,1297
15,Jharkhand,347454,342128,5130,196
16,Karnataka,2922875,2863117,36881,22877
17,Kerala,3610193,3415595,18120,176478
18,Ladakh,20421,20132,207,82
19,Lakshadweep,10268,10175,51,42
20,Madhya Pradesh,791990,781344,10514,132
21,Maharashtra,6369002,6166620,134364,68018
22,Manipur,106030,97499,1674,6857
23,Meghalaya,70232,64541,1195,4496
24,Mizoram,46896,34734,173,11989
25,Nagaland,28875,26933,591,1351
26,Odisha,990075,973579,6630,9866
27,Puducherry,121880,119213,1801,866
28,Punjab,599678,582836,16325,517
29,Rajasthan,953870,944721,8954,195
30,Sikkim,28175,25273,359,2543
31,Tamil Nadu,2581094,2526317,34395,20382
32,Telangana,650835,638865,3833,8137
33,Tripura,80800,77964,773,2063
34,Uttarakhand,342502,334698,7369,435
35,Uttar Pradesh,1708836,1685555,22776,505
36,West Bengal,1535699,1507278,18258,10163
