ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10000,9810,129,61
2,Andhra Pradesh,2315525,2292396,14708,8421
3,Arunachal Pradesh,64244,63597,296,351
4,Assam,723907,714968,6626,2313
5,Bihar,829548,816510,12255,783
6,Chandigarh,91520,90049,1160,311
7,Chhattisgarh,1148693,1130816,14021,3856
8,Dadra and Nagar Haveli and Daman and Diu,11437,11417,4,16
9,Delhi,1854774,1825904,26095,2775
10,Goa,244603,240008,3788,807
11,Gujarat,1219699,1202089,10874,6736
12,Haryana,977311,962799,10517,3995
13,Himachal Pradesh,281718,275581,4090,2047
14,Jammu and Kashmir,451989,444646,4746,2597
15,Jharkhand,433848,427696,5315,837
16,Karnataka,3934448,3878470,39757,16221
17,Kerala,6456806,6306611,63529,86666
18,Ladakh,27746,27113,228,405
19,Lakshadweep,11362,11243,52,67
20,Madhya Pradesh,1032477,1012060,10711,9706
21,Maharashtra,7855359,7686670,143547,25142
22,Manipur,136322,133543,2092,687
23,Meghalaya,93228,91189,1566,473
24,Mizoram,204476,193916,641,9919
25,Nagaland,35340,34271,753,316
26,Odisha,1281455,1265843,8976,6636
27,Puducherry,165534,162989,1959,586
28,Punjab,756899,737373,17651,1875
29,Rajasthan,1272713,1251006,9507,12200
30,Sikkim,39010,38381,440,189
31,Tamil Nadu,3442929,3384278,37970,20681
32,Telangana,786021,775802,4108,6111
33,Tripura,100833,99820,919,94
34,Uttarakhand,434833,423724,7669,3440
35,Uttar Pradesh,2063104,2030997,23424,8683
36,West Bengal,2012794,1983951,21107,7736
