ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7425,7195,127,103
2,Andhra Pradesh,1857352,1791056,12416,53880
3,Arunachal Pradesh,33664,30956,160,2548
4,Assam,488179,450924,4280,32975
5,Bihar,720207,707833,9563,2811
6,Chandigarh,61467,60383,806,278
7,Chhattisgarh,991653,970244,13402,8007
8,Dadra and Nagar Haveli and Daman and Diu,10520,10455,4,61
9,Delhi,1432778,1405927,24933,1918
10,Goa,164957,159029,3008,2920
11,Gujarat,822620,807424,10037,5159
12,Haryana,767726,756231,9295,2200
13,Himachal Pradesh,200791,195062,3453,2276
14,Jammu and Kashmir,312584,301134,4269,7181
15,Jharkhand,344775,338256,5102,1417
16,Karnataka,2815029,2662250,34164,118615
17,Kerala,2829460,2716284,12295,100881
18,Ladakh,19871,19309,202,360
19,Lakshadweep,9504,9142,47,315
20,Madhya Pradesh,789415,778902,8806,1707
21,Maharashtra,5987521,5742258,118795,126468
22,Manipur,64993,54714,1065,9214
23,Meghalaya,45976,40915,788,4273
24,Mizoram,18409,13900,85,4424
25,Nagaland,24438,22204,477,1757
26,Odisha,883490,848960,3671,30859
27,Puducherry,115364,110423,1727,3214
28,Punjab,593063,571207,15888,5968
29,Rajasthan,951393,940101,8904,2388
30,Sikkim,19458,16732,296,2430
31,Tamil Nadu,2436819,2348353,31580,56886
32,Telangana,615574,595348,3586,16640
33,Tripura,63140,58735,658,3747
34,Uttarakhand,338978,329030,7052,2896
35,Uttar Pradesh,1704678,1678486,22282,3910
36,West Bengal,1485438,1445493,17437,22508
