ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10039,9910,129,0
2,Andhra Pradesh,2319883,2305077,14731,75
3,Arunachal Pradesh,64504,64207,296,1
4,Assam,724225,716235,7986,4
5,Bihar,830710,818414,12256,40
6,Chandigarh,92306,91069,1165,72
7,Chhattisgarh,1152379,1138301,14034,44
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1903554,1875381,26201,1972
10,Goa,245652,241739,3832,81
11,Gujarat,1224908,1213776,10944,188
12,Haryana,1000871,989096,10621,1154
13,Himachal Pradesh,285010,280811,4136,63
14,Jammu and Kashmir,454199,449389,4752,58
15,Jharkhand,435309,429972,5318,19
16,Karnataka,3950545,3908718,40106,1721
17,Kerala,6550587,6477171,69586,3830
18,Ladakh,28261,28028,228,5
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042211,1031211,10735,265
21,Maharashtra,7882802,7733043,147856,1903
22,Manipur,137230,135110,2120,0
23,Meghalaya,93822,92227,1593,2
24,Mizoram,228137,227299,698,140
25,Nagaland,35495,34735,760,0
26,Odisha,1288372,1279105,9126,141
27,Puducherry,165834,163851,1962,21
28,Punjab,760189,742322,17752,115
29,Rajasthan,1285173,1275139,9554,480
30,Sikkim,39165,38709,452,4
31,Tamil Nadu,3454890,3416537,38025,328
32,Telangana,792871,788363,4111,397
33,Tripura,100887,99964,923,0
34,Uttarakhand,437795,429621,7693,481
35,Uttar Pradesh,2078642,2054273,23519,850
36,West Bengal,2019093,1997512,21203,378
