ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10611,129,1
2,Andhra Pradesh,2339036,2324261,14733,42
3,Arunachal Pradesh,66885,66588,296,1
4,Assam,746095,738042,8035,18
5,Bihar,851309,838958,12302,49
6,Chandigarh,99324,98137,1181,6
7,Chhattisgarh,1177684,1163500,14145,39
8,Dadra and Nagar Haveli and Daman and Diu,11591,11585,4,2
9,Delhi,2006808,1980147,26515,146
10,Goa,258939,254875,4013,51
11,Gujarat,1277282,1265920,11041,321
12,Haryana,1056431,1045614,10712,105
13,Himachal Pradesh,312516,308282,4211,23
14,Jammu and Kashmir,479325,474524,4785,16
15,Jharkhand,442555,437205,5331,19
16,Karnataka,4070488,4028467,40302,1719
17,Kerala,6824525,6750886,71431,2208
18,Ladakh,29397,29163,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054871,1044058,10776,37
21,Maharashtra,8134627,7985308,148401,918
22,Manipur,139903,137743,2149,11
23,Meghalaya,96771,95146,1624,1
24,Mizoram,238916,238177,726,13
25,Nagaland,35986,35203,782,1
26,Odisha,1336359,1327017,9204,138
27,Puducherry,175475,173476,1975,24
28,Punjab,784076,764727,19289,60
29,Rajasthan,1314975,1305097,9649,229
30,Sikkim,44306,43803,499,4
31,Tamil Nadu,3593586,3554901,38048,637
32,Telangana,840914,836558,4111,245
33,Tripura,108027,107085,940,2
34,Uttarakhand,449254,441471,7751,32
35,Uttar Pradesh,2127925,2104090,23631,204
36,West Bengal,2118359,2096592,21531,236
