ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341084,2326350,14733,1
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746226,738189,8037,0
5,Bihar,855480,843132,12315,33
6,Chandigarh,100725,99534,1186,5
7,Chhattisgarh,1188457,1174206,14198,53
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042007,2015136,26680,191
10,Goa,263600,259582,4014,4
11,Gujarat,1292142,1280999,11090,53
12,Haryana,1079121,1068320,10781,20
13,Himachal Pradesh,323020,318765,4246,9
14,Jammu and Kashmir,482176,477367,4793,16
15,Jharkhand,443861,438523,5337,1
16,Karnataka,4096082,4055607,40398,77
17,Kerala,6917587,6845471,72103,13
18,Ladakh,29628,29395,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056692,1045894,10786,12
21,Maharashtra,8176254,8027417,148590,247
22,Manipur,140038,137887,2149,2
23,Meghalaya,96993,95364,1628,1
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348590,1339362,9215,13
27,Puducherry,177699,175716,1982,1
28,Punjab,793771,773175,20576,20
29,Rajasthan,1326960,1317095,9743,122
30,Sikkim,44948,44445,501,2
31,Tamil Nadu,3611591,3573497,38086,8
32,Telangana,844807,840681,4111,15
33,Tripura,108562,107617,943,2
34,Uttarakhand,452636,444858,7770,8
35,Uttar Pradesh,2145780,2121968,23722,90
36,West Bengal,2127528,2105938,21558,32
