ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,322,322,0,0
2,Arunachal Pradesh,3,3,0,0
3,Assam,175,173,0,2
4,Bihar,141,140,0,1
5,Chandigarh,17,17,0,0
6,Chhattisgarh,231,220,3,8
7,Delhi,4000,3949,21,30
8,Goa,29,29,0,0
9,Gujarat,3659,3610,2,47
10,Haryana,617,601,4,12
11,Himachal Pradesh,4,4,0,0
12,Jammu and Kashmir,115,87,1,27
13,Jharkhand,81,77,1,3
14,Karnataka,2906,2838,11,57
15,Kerala,8652,8512,50,90
16,Ladakh,5,5,0,0
17,Madhya Pradesh,346,329,10,7
18,Maharashtra,2635,2553,41,41
19,Manipur,324,302,0,22
20,Meghalaya,1,1,0,0
21,Mizoram,11,7,0,4
22,Nagaland,3,3,0,0
23,Odisha,165,163,0,2
24,Puducherry,124,124,0,0
25,Punjab,226,206,3,17
26,Rajasthan,801,750,3,48
27,Sikkim,248,242,0,6
28,Tamil Nadu,1160,1124,7,29
29,Telangana,33,33,0,0
30,Tripura,30,26,0,4
31,Uttarakhand,106,104,0,2
32,Uttar Pradesh,1052,1024,2,26
33,West Bengal,1167,1125,1,41
