ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10612,129,0
2,Andhra Pradesh,2339058,2324316,14733,9
3,Arunachal Pradesh,66889,66593,296,0
4,Assam,746099,738064,8035,0
5,Bihar,851354,839045,12302,7
6,Chandigarh,99338,98156,1181,1
7,Chhattisgarh,1177735,1163584,14146,5
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007005,1980462,26519,24
10,Goa,259039,255010,4013,16
11,Gujarat,1277476,1266246,11043,187
12,Haryana,1056540,1045785,10714,41
13,Himachal Pradesh,312586,308353,4213,20
14,Jammu and Kashmir,479373,474577,4785,11
15,Jharkhand,442567,437236,5331,0
16,Karnataka,4071426,4029504,40304,1618
17,Kerala,6826786,6753759,71507,1520
18,Ladakh,29406,29175,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054906,1044124,10776,6
21,Maharashtra,8136033,7987353,148407,273
22,Manipur,139919,137769,2149,1
23,Meghalaya,96779,95153,1624,2
24,Mizoram,238957,238226,726,5
25,Nagaland,35986,35204,782,0
26,Odisha,1336473,1327183,9205,85
27,Puducherry,175491,173510,1975,6
28,Punjab,784144,764834,19289,21
29,Rajasthan,1315279,1305571,9653,55
30,Sikkim,44317,43816,499,2
31,Tamil Nadu,3594219,3556070,38049,100
32,Telangana,841148,836974,4111,63
33,Tripura,108033,107093,940,0
34,Uttarakhand,449293,441520,7751,22
35,Uttar Pradesh,2128046,2104306,23633,107
36,West Bengal,2118502,2096923,21531,48
