ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5041,4973,62,6
2,Andhra Pradesh,895121,884978,7197,2946
3,Arunachal Pradesh,16842,16785,56,1
4,Assam,218099,215277,1103,1719
5,Bihar,263940,261648,1565,727
6,Chandigarh,25130,22587,365,2178
7,Chhattisgarh,329694,313749,4011,11934
8,Dadra and Nagar Haveli and Daman and Diu,3510,3438,2,70
9,Delhi,651227,635364,10973,4890
10,Goa,56981,55004,821,1156
11,Gujarat,292169,278880,4466,8823
12,Haryana,282569,272714,3110,6745
13,Himachal Pradesh,61301,58620,1027,1654
14,Jammu and Kashmir,129031,125535,1983,1513
15,Jharkhand,121695,119626,1100,969
16,Karnataka,975955,946589,12461,16905
17,Kerala,1109908,1080803,4527,24578
18,Ladakh,9942,9711,130,101
19,Lakshadweep,697,592,1,104
20,Madhya Pradesh,280289,266323,3919,10047
21,Maharashtra,2564881,2262593,53684,248604
22,Manipur,29362,28935,374,53
23,Meghalaya,14019,13848,149,22
24,Mizoram,4454,4425,11,18
25,Nagaland,12226,12133,91,2
26,Odisha,339246,336337,1919,990
27,Puducherry,40645,39521,679,445
28,Punjab,220276,193280,6474,20522
29,Rajasthan,327175,319695,2808,4672
30,Sikkim,6210,6032,135,43
31,Tamil Nadu,871440,849064,12630,9746
32,Telangana,304791,299427,1680,3684
33,Tripura,33480,33045,392,43
34,Uttarakhand,98880,96062,1706,1112
35,Uttar Pradesh,609443,596286,8769,4388
36,West Bengal,581865,567771,10312,3782
