ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,6341,6056,74,211
2,Andhra Pradesh,1265439,1069432,8615,187392
3,Arunachal Pradesh,20046,17984,60,2002
4,Assam,289069,249295,1628,38146
5,Bihar,580217,464025,3215,112977
6,Chandigarh,49312,40249,558,8505
7,Chhattisgarh,842356,701116,10381,130859
8,Dadra and Nagar Haveli and Daman and Diu,8737,7308,4,1425
9,Delhi,1310231,1203253,19071,87907
10,Goa,116213,82214,1612,32387
11,Gujarat,669928,518234,8273,143421
12,Haryana,602349,480786,5454,116109
13,Himachal Pradesh,128330,94607,1830,31893
14,Jammu and Kashmir,211742,162535,2672,46535
15,Jharkhand,282174,217223,3756,61195
16,Karnataka,1886448,1319301,18286,548861
17,Kerala,1866827,1443633,5746,417448
18,Ladakh,15179,13614,153,1412
19,Lakshadweep,3756,2708,9,1039
20,Madhya Pradesh,660712,551892,6334,102486
21,Maharashtra,5053336,4347592,75277,630467
22,Manipur,34775,30463,461,3851
23,Meghalaya,19302,16414,210,2678
24,Mizoram,7551,5583,17,1951
25,Nagaland,15913,13065,137,2711
26,Odisha,524207,439322,2161,82724
27,Puducherry,70076,55552,939,13585
28,Punjab,433689,351426,10315,71948
29,Rajasthan,738786,533973,5506,199307
30,Sikkim,9651,6958,165,2528
31,Tamil Nadu,1351362,1196549,15412,139401
32,Telangana,492385,421219,2704,68462
33,Tripura,37559,34402,406,2751
34,Uttarakhand,238383,163661,3548,71174
35,Uttar Pradesh,1480315,1219409,15170,245736
36,West Bengal,973718,836351,12203,125164
