ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10719,10572,129,18
2,Andhra Pradesh,2338585,2323708,14733,144
3,Arunachal Pradesh,66865,66556,296,13
4,Assam,745814,735076,8035,2703
5,Bihar,850766,838318,12302,146
6,Chandigarh,99253,98040,1181,32
7,Chhattisgarh,1176908,1162362,14137,409
8,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,1
9,Delhi,2004391,1977452,26506,433
10,Goa,258395,254284,3966,145
11,Gujarat,1275785,1263986,11037,762
12,Haryana,1055386,1044459,10708,219
13,Himachal Pradesh,312347,308070,4210,67
14,Jammu and Kashmir,479229,474397,4785,47
15,Jharkhand,442446,437048,5330,68
16,Karnataka,4066176,4023040,40288,2848
17,Kerala,6815057,6738863,71278,4916
18,Ladakh,29367,29119,231,17
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054487,1043618,10773,96
21,Maharashtra,8125845,7975024,148366,2455
22,Manipur,139833,137672,2149,12
23,Meghalaya,96727,95079,1622,26
24,Mizoram,238633,237834,723,76
25,Nagaland,35966,35180,781,5
26,Odisha,1335153,1325318,9199,636
27,Puducherry,174937,172797,1974,166
28,Punjab,782265,764170,17918,177
29,Rajasthan,1313610,1303654,9644,312
30,Sikkim,44232,43704,498,30
31,Tamil Nadu,3587861,3545467,38048,4346
32,Telangana,838779,834132,4111,536
33,Tripura,107862,106866,939,57
34,Uttarakhand,448997,441190,7751,56
35,Uttar Pradesh,2126725,2102737,23625,363
36,West Bengal,2116323,2093225,21518,1580
