ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3803,3582,53,168
2,Andhra Pradesh,681161,612300,5745,63116
3,Arunachal Pradesh,9332,6592,15,2725
4,Assam,173629,142300,667,30662
5,Bihar,179832,166276,892,12664
6,Chandigarh,11678,9325,153,2200
7,Chhattisgarh,108458,74537,877,33044
8,Dadra and Nagar Haveli and Daman and Diu,3012,2877,2,133
9,Delhi,273098,240703,5272,27123
10,Goa,32396,27072,407,4917
11,Gujarat,134461,114344,3428,16689
12,Haryana,125412,108411,1331,15670
13,Himachal Pradesh,14457,10627,180,3650
14,Jammu and Kashmir,73014,54267,1146,17601
15,Jharkhand,81417,68603,688,12126
16,Karnataka,582458,469750,8641,104067
17,Kerala,179922,121268,697,57957
18,Ladakh,4152,3064,58,1030
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,124166,100012,2242,21912
21,Maharashtra,1351153,1049947,35751,265455
22,Manipur,10477,7982,64,2431
23,Meghalaya,5362,3868,46,1448
24,Mizoram,1958,1459,0,499
25,Nagaland,5957,4938,17,1002
26,Odisha,212609,177585,813,34211
27,Puducherry,26685,21156,515,5014
28,Punjab,111375,90345,3284,17746
29,Rajasthan,130971,109472,1456,20043
30,Sikkim,2896,2164,34,698
31,Tamil Nadu,586397,530708,9383,46306
32,Telangana,189283,158690,1116,29477
33,Tripura,25353,19203,276,5874
34,Uttarakhand,47502,36856,580,10066
35,Uttar Pradesh,390875,331270,5652,53953
36,West Bengal,250580,219844,4837,25899
