ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10747,10618,129,0
2,Andhra Pradesh,2339082,2324345,14733,4
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851411,839100,12303,8
6,Chandigarh,99360,98177,1181,2
7,Chhattisgarh,1177775,1163624,14146,5
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007356,1980813,26522,21
10,Goa,259118,255099,4013,6
11,Gujarat,1277644,1266574,11045,25
12,Haryana,1056668,1045918,10714,36
13,Himachal Pradesh,312703,308482,4213,8
14,Jammu and Kashmir,479453,474653,4785,15
15,Jharkhand,442574,437243,5331,0
16,Karnataka,4072745,4032271,40309,165
17,Kerala,6829493,6756726,71573,1194
18,Ladakh,29419,29185,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054938,1044158,10777,3
21,Maharashtra,8137075,7988545,148420,110
22,Manipur,139924,137775,2149,0
23,Meghalaya,96787,95162,1625,0
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336616,1327331,9205,80
27,Puducherry,175669,173661,1975,33
28,Punjab,784346,765003,19289,54
29,Rajasthan,1315570,1305911,9654,5
30,Sikkim,44321,43822,499,0
31,Tamil Nadu,3594619,3556529,38049,41
32,Telangana,841480,837345,4111,24
33,Tripura,108034,107094,940,0
34,Uttarakhand,449442,441671,7753,18
35,Uttar Pradesh,2128162,2104514,23636,12
36,West Bengal,2118728,2097146,21532,50
