ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340992,2326228,14733,31
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746209,738145,8036,28
5,Bihar,855343,843013,12315,15
6,Chandigarh,100705,99520,1185,0
7,Chhattisgarh,1188084,1173803,14193,88
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041347,2014662,26670,15
10,Goa,263576,259553,4014,9
11,Gujarat,1291801,1280670,11083,48
12,Haryana,1079051,1068266,10780,5
13,Himachal Pradesh,322966,318713,4246,7
14,Jammu and Kashmir,482070,477266,4793,11
15,Jharkhand,443856,438516,5337,3
16,Karnataka,4094433,4053557,40393,483
17,Kerala,6917399,6845121,72096,182
18,Ladakh,29618,29386,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056638,1045842,10786,10
21,Maharashtra,8174776,8025757,148580,439
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95362,1628,1
24,Mizoram,239563,238828,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348485,1339241,9215,29
27,Puducherry,177652,175663,1982,7
28,Punjab,793713,773135,20571,7
29,Rajasthan,1326628,1316871,9737,20
30,Sikkim,44935,44434,501,0
31,Tamil Nadu,3611497,3573374,38086,37
32,Telangana,844704,840562,4111,31
33,Tripura,108535,107571,943,21
34,Uttarakhand,452597,444823,7768,6
35,Uttar Pradesh,2145591,2121860,23719,12
36,West Bengal,2127105,2105037,21556,512
