ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10690,10537,129,24
2,Andhra Pradesh,2338372,2323417,14733,222
3,Arunachal Pradesh,66849,66538,296,15
4,Assam,745654,734909,8035,2710
5,Bihar,850580,838090,12302,188
6,Chandigarh,99211,98004,1181,26
7,Chhattisgarh,1176381,1161832,14134,415
8,Dadra and Nagar Haveli and Daman and Diu,11587,11582,4,1
9,Delhi,2003537,1976661,26502,374
10,Goa,258143,253958,3966,219
11,Gujarat,1274927,1263084,11035,808
12,Haryana,1055014,1044059,10705,250
13,Himachal Pradesh,312222,307900,4210,112
14,Jammu and Kashmir,479163,474267,4785,111
15,Jharkhand,442370,436979,5330,61
16,Karnataka,4065057,4021912,40284,2861
17,Kerala,6807937,6727397,71192,9348
18,Ladakh,29340,29097,231,12
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054343,1043461,10771,111
21,Maharashtra,8122252,7970989,148347,2916
22,Manipur,139815,137658,2149,8
23,Meghalaya,96702,95039,1622,41
24,Mizoram,238458,237613,723,122
25,Nagaland,35961,35171,781,9
26,Odisha,1334367,1324036,9195,1136
27,Puducherry,174683,172431,1974,278
28,Punjab,782035,763952,17916,167
29,Rajasthan,1313239,1303234,9641,364
30,Sikkim,44190,43642,498,50
31,Tamil Nadu,3584102,3540640,38047,5415
32,Telangana,838035,833294,4111,630
33,Tripura,107803,106837,939,27
34,Uttarakhand,449216,440478,7751,987
35,Uttar Pradesh,2126306,2102217,23622,467
36,West Bengal,2114953,2090393,21508,3052
