ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7698,7566,129,3
2,Andhra Pradesh,2075271,2058979,14471,1821
3,Arunachal Pradesh,55319,55007,280,32
4,Assam,618988,610430,6137,2421
5,Bihar,726346,714166,12092,88
6,Chandigarh,65659,64508,1076,75
7,Chhattisgarh,1007295,993347,13595,353
8,Dadra and Nagar Haveli and Daman and Diu,10686,10679,4,3
9,Delhi,1441850,1416322,25100,428
10,Goa,179565,175692,3482,391
11,Gujarat,828299,817644,10100,555
12,Haryana,772086,761799,10060,227
13,Himachal Pradesh,228116,223698,3864,554
14,Jammu and Kashmir,339271,333322,4503,1446
15,Jharkhand,349466,344197,5142,127
16,Karnataka,3001251,2955766,38277,7208
17,Kerala,5204422,5124899,43626,35897
18,Ladakh,21865,21486,216,163
19,Lakshadweep,10406,10353,51,2
20,Madhya Pradesh,793415,782716,10529,170
21,Maharashtra,6646061,6494617,141298,10146
22,Manipur,125569,123263,1993,313
23,Meghalaya,84715,83098,1477,140
24,Mizoram,139024,135946,529,2549
25,Nagaland,32161,31372,700,89
26,Odisha,1052145,1041836,8439,1870
27,Puducherry,129261,127210,1878,173
28,Punjab,603814,586868,16623,323
29,Rajasthan,955147,945928,8959,260
30,Sikkim,32443,31842,406,195
31,Tamil Nadu,2737335,2693143,36644,7548
32,Telangana,678874,671052,4010,3812
33,Tripura,84945,84040,827,78
34,Uttarakhand,344513,336958,7413,142
35,Uttar Pradesh,1710606,1687538,22915,153
36,West Bengal,1624715,1597592,19633,7490
