ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10612,129,0
2,Andhra Pradesh,2339060,2324320,14733,7
3,Arunachal Pradesh,66889,66593,296,0
4,Assam,746099,738064,8035,0
5,Bihar,851356,839049,12302,5
6,Chandigarh,99340,98156,1181,3
7,Chhattisgarh,1177737,1163586,14146,5
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007020,1980480,26519,21
10,Goa,259045,255014,4013,18
11,Gujarat,1277486,1266257,11043,186
12,Haryana,1056547,1045788,10714,45
13,Himachal Pradesh,312589,308360,4213,16
14,Jammu and Kashmir,479377,474580,4785,12
15,Jharkhand,442567,437236,5331,0
16,Karnataka,4071493,4029561,40306,1626
17,Kerala,6826959,6753953,71520,1486
18,Ladakh,29406,29175,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054909,1044125,10776,8
21,Maharashtra,8136107,7987447,148407,253
22,Manipur,139920,137769,2149,2
23,Meghalaya,96779,95153,1624,2
24,Mizoram,238962,238229,726,7
25,Nagaland,35986,35204,782,0
26,Odisha,1336481,1327188,9205,88
27,Puducherry,175491,173512,1975,4
28,Punjab,784146,764835,19289,22
29,Rajasthan,1315294,1305581,9653,60
30,Sikkim,44317,43817,499,1
31,Tamil Nadu,3594239,3556106,38049,84
32,Telangana,841166,836994,4111,61
33,Tripura,108033,107093,940,0
34,Uttarakhand,449328,441524,7751,53
35,Uttar Pradesh,2128052,2104314,23633,105
36,West Bengal,2118512,2096933,21531,48
