ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10611,129,1
2,Andhra Pradesh,2339033,2324254,14733,46
3,Arunachal Pradesh,66885,66588,296,1
4,Assam,746094,738034,8035,25
5,Bihar,851301,838951,12302,48
6,Chandigarh,99324,98137,1181,6
7,Chhattisgarh,1177678,1163491,14145,42
8,Dadra and Nagar Haveli and Daman and Diu,11591,11585,4,2
9,Delhi,2006794,1980132,26514,148
10,Goa,258930,254855,4013,62
11,Gujarat,1277266,1265882,11041,343
12,Haryana,1056420,1045596,10712,112
13,Himachal Pradesh,312513,308276,4211,26
14,Jammu and Kashmir,479323,474524,4785,14
15,Jharkhand,442555,437202,5331,22
16,Karnataka,4070431,4028365,40302,1764
17,Kerala,6824439,6750686,71431,2322
18,Ladakh,29397,29163,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054868,1044050,10776,42
21,Maharashtra,8134507,7985144,148401,962
22,Manipur,139903,137742,2149,12
23,Meghalaya,96771,95144,1624,3
24,Mizoram,238914,238154,726,34
25,Nagaland,35986,35203,782,1
26,Odisha,1336350,1327010,9204,136
27,Puducherry,175466,173469,1975,22
28,Punjab,784076,764722,19289,65
29,Rajasthan,1314961,1305087,9648,226
30,Sikkim,44305,43802,499,4
31,Tamil Nadu,3593519,3554797,38048,674
32,Telangana,840889,836512,4111,266
33,Tripura,108027,107084,940,3
34,Uttarakhand,449249,441463,7751,35
35,Uttar Pradesh,2127904,2104073,23631,200
36,West Bengal,2118350,2096573,21531,246
