ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340677,2325944,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746164,738129,8035,0
5,Bihar,855267,842953,12314,0
6,Chandigarh,100697,99512,1185,0
7,Chhattisgarh,1187697,1173507,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041104,2014431,26666,7
10,Goa,263372,259354,4014,4
11,Gujarat,1291437,1280350,11079,8
12,Haryana,1078960,1068180,10779,1
13,Himachal Pradesh,322942,318697,4245,0
14,Jammu and Kashmir,482034,477242,4792,0
15,Jharkhand,443831,438497,5334,0
16,Karnataka,4088907,4048536,40359,12
17,Kerala,6907406,6835339,72043,24
18,Ladakh,29603,29372,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056554,1045767,10786,1
21,Maharashtra,8171905,8023296,148562,47
22,Manipur,140034,137885,2149,0
23,Meghalaya,96989,95361,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348379,1339164,9215,0
27,Puducherry,177548,175567,1981,0
28,Punjab,793669,773100,20569,0
29,Rajasthan,1326466,1316730,9736,0
30,Sikkim,44931,44428,501,2
31,Tamil Nadu,3610722,3572626,38081,15
32,Telangana,844475,840359,4111,5
33,Tripura,108495,107553,942,0
34,Uttarakhand,452588,444819,7768,1
35,Uttar Pradesh,2145490,2121720,23713,57
36,West Bengal,2126530,2104913,21555,62
