ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340629,2325812,14733,84
3,Arunachal Pradesh,66962,66622,296,44
4,Assam,746122,738080,8035,7
5,Bihar,854668,841886,12313,469
6,Chandigarh,100619,99349,1185,85
7,Chhattisgarh,1186823,1171761,14183,879
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040115,2012551,26644,920
10,Goa,262656,258395,4014,247
11,Gujarat,1291028,1279457,11075,496
12,Haryana,1078307,1066129,10742,1436
13,Himachal Pradesh,322068,317378,4238,452
14,Jammu and Kashmir,481796,476820,4791,185
15,Jharkhand,443760,438290,5333,137
16,Karnataka,4087263,4046242,40351,670
17,Kerala,6900641,6822429,71872,6340
18,Ladakh,29573,29337,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056305,1045472,10786,47
21,Maharashtra,8167519,8017354,148537,1628
22,Manipur,139970,137806,2149,15
23,Meghalaya,96891,95237,1626,28
24,Mizoram,239175,238330,729,116
25,Nagaland,36005,35221,782,2
26,Odisha,1346856,1334069,9214,3573
27,Puducherry,177398,175372,1981,45
28,Punjab,791826,771696,19326,804
29,Rajasthan,1325859,1315045,9716,1098
30,Sikkim,44709,44129,500,80
31,Tamil Nadu,3609841,3570547,38074,1220
32,Telangana,843887,839532,4111,244
33,Tripura,108130,107137,940,53
34,Uttarakhand,452319,444444,7764,111
35,Uttar Pradesh,2144305,2119301,23693,1311
36,West Bengal,2123671,2099781,21543,2347
