ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,323,322,0,1
2,Arunachal Pradesh,3,3,0,0
3,Assam,195,183,0,12
4,Bihar,143,143,0,0
5,Chandigarh,18,17,0,1
6,Chhattisgarh,240,228,5,7
7,Delhi,4067,4029,21,17
8,Goa,29,29,0,0
9,Gujarat,3671,3628,2,41
10,Haryana,655,641,4,10
11,Himachal Pradesh,6,4,0,2
12,Jammu and Kashmir,129,105,1,23
13,Jharkhand,82,81,1,0
14,Karnataka,2960,2945,11,4
15,Kerala,8733,8651,52,30
16,Ladakh,5,5,0,0
17,Madhya Pradesh,350,338,10,2
18,Maharashtra,2709,2631,43,35
19,Manipur,347,328,0,19
20,Meghalaya,1,1,0,0
21,Mizoram,13,12,0,1
22,Nagaland,3,3,0,0
23,Odisha,171,169,0,2
24,Puducherry,126,125,0,1
25,Punjab,254,231,4,19
26,Rajasthan,822,779,3,40
27,Sikkim,282,265,1,16
28,Tamil Nadu,1180,1165,7,8
29,Telangana,33,33,0,0
30,Tripura,31,31,0,0
31,Uttarakhand,112,112,0,0
32,Uttar Pradesh,1103,1082,2,19
33,West Bengal,1167,1125,1,41
