ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7577,7441,129,7
2,Andhra Pradesh,2026042,1997454,13964,14624
3,Arunachal Pradesh,53604,52729,269,606
4,Assam,593951,582017,5727,6207
5,Bihar,725794,716064,9658,72
6,Chandigarh,65142,64298,816,28
7,Chhattisgarh,1004797,990843,13558,396
8,Dadra and Nagar Haveli and Daman and Diu,10669,10659,4,6
9,Delhi,1438118,1412620,25083,415
10,Goa,174725,170635,3212,878
11,Gujarat,825563,815331,10082,150
12,Haryana,770614,760344,9686,584
13,Himachal Pradesh,215235,209888,3628,1719
14,Jammu and Kashmir,326480,320806,4411,1263
15,Jharkhand,348039,342752,5133,154
16,Karnataka,2959164,2904683,37462,17019
17,Kerala,4309694,4050665,22126,236903
18,Ladakh,20596,20349,207,40
19,Lakshadweep,10350,10297,51,2
20,Madhya Pradesh,792306,781656,10516,134
21,Maharashtra,6497872,6308491,138017,51364
22,Manipur,116397,111373,1806,3218
23,Meghalaya,77689,74380,1339,1970
24,Mizoram,69026,56355,231,12440
25,Nagaland,30510,29217,634,659
26,Odisha,1014338,999859,8078,6401
27,Puducherry,124518,121705,1820,993
28,Punjab,600940,584169,16451,320
29,Rajasthan,954168,945132,8954,82
30,Sikkim,30444,29210,376,858
31,Tamil Nadu,2628961,2577646,35094,16221
32,Telangana,660786,651425,3891,5470
33,Tripura,83523,82051,805,667
34,Uttarakhand,343167,335447,7389,331
35,Uttar Pradesh,1709503,1686441,22863,199
36,West Bengal,1554652,1527867,18539,8246
