ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10612,129,0
2,Andhra Pradesh,2339067,2324330,14733,4
3,Arunachal Pradesh,66890,66594,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851365,839062,12302,1
6,Chandigarh,99344,98161,1181,2
7,Chhattisgarh,1177749,1163595,14146,8
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007152,1980607,26521,24
10,Goa,259065,255036,4013,16
11,Gujarat,1277541,1266463,11043,35
12,Haryana,1056590,1045830,10714,46
13,Himachal Pradesh,312639,308396,4213,30
14,Jammu and Kashmir,479402,474602,4785,15
15,Jharkhand,442567,437236,5331,0
16,Karnataka,4071798,4030270,40307,1221
17,Kerala,6828053,6755106,71550,1397
18,Ladakh,29410,29177,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054918,1044138,10776,4
21,Maharashtra,8136511,7987948,148415,148
22,Manipur,139922,137773,2149,0
23,Meghalaya,96782,95158,1624,0
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336538,1327232,9205,101
27,Puducherry,175505,173527,1975,3
28,Punjab,784189,764863,19289,37
29,Rajasthan,1315444,1305702,9653,89
30,Sikkim,44319,43819,499,1
31,Tamil Nadu,3594358,3556262,38049,47
32,Telangana,841295,837125,4111,59
33,Tripura,108034,107094,940,0
34,Uttarakhand,449371,441592,7751,28
35,Uttar Pradesh,2128101,2104411,23633,57
36,West Bengal,2118586,2097001,21532,53
