ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10410,10238,129,43
2,Andhra Pradesh,2330759,2313533,14733,2493
3,Arunachal Pradesh,65598,64828,296,474
4,Assam,737104,723399,8015,5690
5,Bihar,842469,828614,12282,1573
6,Chandigarh,95952,93977,1167,808
7,Chhattisgarh,1164262,1146393,14060,3809
8,Dadra and Nagar Haveli and Daman and Diu,11523,11511,4,8
9,Delhi,1950802,1921256,26307,3239
10,Goa,251688,246992,3849,847
11,Gujarat,1250988,1234243,10964,5781
12,Haryana,1027387,1014100,10635,2652
13,Himachal Pradesh,296590,287518,4158,4914
14,Jammu and Kashmir,461947,453108,4765,4074
15,Jharkhand,439505,432981,5327,1197
16,Karnataka,3999766,3950794,40136,8836
17,Kerala,6714410,6626184,70424,17802
18,Ladakh,28843,28465,228,150
19,Lakshadweep,11414,11360,52,2
20,Madhya Pradesh,1048944,1036563,10751,1630
21,Maharashtra,8039319,7877288,148088,13943
22,Manipur,138809,136066,2128,615
23,Meghalaya,95084,92851,1605,628
24,Mizoram,232225,230601,709,915
25,Nagaland,35738,34871,768,99
26,Odisha,1309085,1292885,9136,7064
27,Puducherry,170419,167460,1965,994
28,Punjab,771997,747101,17807,7089
29,Rajasthan,1293205,1281815,9577,1813
30,Sikkim,41575,40062,469,1044
31,Tamil Nadu,3537895,3485579,38032,14284
32,Telangana,816531,807505,4111,4915
33,Tripura,105789,102754,929,2106
34,Uttarakhand,441786,432187,7705,1894
35,Uttar Pradesh,2100515,2074150,23561,2804
36,West Bengal,2088988,2047555,21339,20094
