ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,6709,6385,95,229
2,Andhra Pradesh,1498532,1279110,9686,209736
3,Arunachal Pradesh,22799,20125,89,2585
4,Assam,347001,294831,2433,49737
5,Bihar,670174,607420,4143,58611
6,Chandigarh,56927,49701,656,6570
7,Chhattisgarh,931211,833161,12182,85868
8,Dadra and Nagar Haveli and Daman and Diu,9748,9088,4,656
9,Delhi,1406719,1339326,22346,45047
10,Goa,139985,114793,2228,22964
11,Gujarat,771447,669490,9340,92617
12,Haryana,716507,638673,7076,70758
13,Himachal Pradesh,170074,132421,2529,35124
14,Jammu and Kashmir,255888,202039,3355,50494
15,Jharkhand,322828,289333,4654,28841
16,Karnataka,2306655,1724438,23306,558911
17,Kerala,2233468,1894518,6724,332226
18,Ladakh,16918,15158,171,1589
19,Lakshadweep,5466,3974,18,1474
20,Madhya Pradesh,747783,662949,7227,77607
21,Maharashtra,5467537,4978937,84371,404229
22,Manipur,41265,33813,635,6817
23,Meghalaya,25744,19596,379,5769
24,Mizoram,9444,7271,30,2143
25,Nagaland,18958,14298,234,4426
26,Odisha,644401,546631,2378,95392
27,Puducherry,89508,70615,1241,17652
28,Punjab,517954,434930,12525,70499
29,Rajasthan,889513,729168,7219,153126
30,Sikkim,11955,8649,214,3092
31,Tamil Nadu,1699225,1426915,18734,253576
32,Telangana,540603,490620,3037,46946
33,Tripura,43496,36718,453,6325
34,Uttarakhand,300282,221785,5325,73172
35,Uttar Pradesh,1644849,1502918,18352,123579
36,West Bengal,1190867,1045643,13733,131491
