ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5028,4960,62,6
2,Andhra Pradesh,891178,882841,7179,1158
3,Arunachal Pradesh,16840,16780,56,4
4,Assam,217745,215023,1097,1625
5,Bihar,262909,261037,1548,324
6,Chandigarh,22697,21481,357,859
7,Chhattisgarh,315864,308452,3875,3537
8,Dadra and Nagar Haveli and Daman and Diu,3426,3404,2,20
9,Delhi,642439,629485,10934,2020
10,Goa,55676,54169,803,704
11,Gujarat,275907,267701,4418,3788
12,Haryana,273888,268144,3065,2679
13,Himachal Pradesh,59439,57774,1003,662
14,Jammu and Kashmir,127363,124498,1969,896
15,Jharkhand,120467,118863,1093,511
16,Karnataka,957584,937383,12381,7820
17,Kerala,1085663,1047226,4355,34082
18,Ladakh,9840,9669,130,41
19,Lakshadweep,569,374,1,194
20,Madhya Pradesh,266573,258598,3881,4094
21,Maharashtra,2266374,2106400,52667,107307
22,Manipur,29309,28900,373,36
23,Meghalaya,13985,13817,148,20
24,Mizoram,4435,4416,10,9
25,Nagaland,12217,12116,91,10
26,Odisha,337992,335408,1917,667
27,Puducherry,39954,39108,670,176
28,Punjab,193345,177280,5996,10069
29,Rajasthan,322281,317350,2789,2142
30,Sikkim,6179,5994,135,50
31,Tamil Nadu,857602,840723,12535,4344
32,Telangana,300717,297195,1650,1872
33,Tripura,33425,33017,391,17
34,Uttarakhand,97634,95294,1698,642
35,Uttar Pradesh,604791,594308,8741,1742
36,West Bengal,577511,564115,10286,3110
