ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340673,2325940,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855260,842945,12314,1
6,Chandigarh,100691,99506,1185,0
7,Chhattisgarh,1187691,1173499,14190,2
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040815,2014145,26665,5
10,Goa,263329,259305,4014,10
11,Gujarat,1291362,1280276,11079,7
12,Haryana,1078884,1068105,10754,25
13,Himachal Pradesh,322858,318612,4241,5
14,Jammu and Kashmir,482020,477228,4792,0
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088687,4048321,40357,9
17,Kerala,6907094,6834130,71945,1019
18,Ladakh,29587,29356,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170090,8021467,148556,67
22,Manipur,140028,137878,2149,1
23,Meghalaya,96964,95334,1628,2
24,Mizoram,239555,238821,734,0
25,Nagaland,36031,35248,782,1
26,Odisha,1348298,1339064,9215,19
27,Puducherry,177545,175564,1981,0
28,Punjab,792406,773067,19338,1
29,Rajasthan,1326461,1316724,9736,1
30,Sikkim,44877,44372,500,5
31,Tamil Nadu,3610621,3572533,38081,7
32,Telangana,844384,840265,4111,8
33,Tripura,108404,107428,941,35
34,Uttarakhand,452558,444788,7768,2
35,Uttar Pradesh,2145409,2121640,23707,62
36,West Bengal,2125662,2103935,21552,175
