ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341093,2326358,14733,2
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746231,738193,8037,1
5,Bihar,855631,843302,12315,14
6,Chandigarh,100741,99552,1186,3
7,Chhattisgarh,1188544,1174335,14201,8
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042835,2016039,26689,107
10,Goa,263623,259600,4014,9
11,Gujarat,1292371,1281221,11097,53
12,Haryana,1079157,1068367,10782,8
13,Himachal Pradesh,323058,318803,4246,9
14,Jammu and Kashmir,482187,477392,4793,2
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096439,4055973,40401,65
17,Kerala,6917631,6845520,72104,7
18,Ladakh,29661,29417,231,13
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056732,1045932,10786,14
21,Maharashtra,8176967,8028215,148596,156
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95365,1628,1
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348615,1339397,9215,3
27,Puducherry,177711,175727,1982,2
28,Punjab,793846,773247,20583,16
29,Rajasthan,1327404,1317493,9746,165
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611653,3573539,38086,28
32,Telangana,844847,840724,4111,12
33,Tripura,108565,107622,943,0
34,Uttarakhand,452712,444922,7777,13
35,Uttar Pradesh,2146006,2122223,23723,60
36,West Bengal,2127612,2106028,21558,26
