ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339108,2324365,14733,10
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746101,738065,8035,1
5,Bihar,851431,839124,12303,4
6,Chandigarh,99390,98190,1182,18
7,Chhattisgarh,1177812,1163658,14146,8
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007970,1981238,26523,209
10,Goa,259280,255164,4013,103
11,Gujarat,1278716,1266929,11047,740
12,Haryana,1056868,1046075,10714,79
13,Himachal Pradesh,313015,308632,4215,168
14,Jammu and Kashmir,479581,474727,4785,69
15,Jharkhand,442590,437247,5332,11
16,Karnataka,4075453,4034519,40318,616
17,Kerala,6832422,6759031,71595,1796
18,Ladakh,29429,29194,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1055015,1044209,10777,29
21,Maharashtra,8139737,7990001,148428,1308
22,Manipur,139924,137775,2149,0
23,Meghalaya,96788,95163,1625,0
24,Mizoram,238969,238243,726,0
25,Nagaland,35988,35206,782,0
26,Odisha,1336772,1327461,9205,106
27,Puducherry,175972,173918,1976,78
28,Punjab,784608,765222,19289,97
29,Rajasthan,1315778,1306002,9659,117
30,Sikkim,44332,43828,500,4
31,Tamil Nadu,3595601,3557188,38050,363
32,Telangana,842243,837895,4111,237
33,Tripura,108034,107094,940,0
34,Uttarakhand,449527,441745,7754,28
35,Uttar Pradesh,2128330,2104588,23649,93
36,West Bengal,2118906,2097319,21533,54
