ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7704,7572,129,3
2,Andhra Pradesh,2076077,2060236,14483,1358
3,Arunachal Pradesh,55324,55023,280,21
4,Assam,619819,611398,6152,2269
5,Bihar,726396,714215,12094,87
6,Chandigarh,65731,64554,1078,99
7,Chhattisgarh,1007479,993591,13595,293
8,Dadra and Nagar Haveli and Daman and Diu,10691,10682,4,5
9,Delhi,1442515,1416789,25102,624
10,Goa,179844,175934,3518,392
11,Gujarat,828794,818051,10106,637
12,Haryana,772326,761966,10062,298
13,Himachal Pradesh,228435,224098,3871,466
14,Jammu and Kashmir,340161,334338,4515,1308
15,Jharkhand,349650,344307,5142,201
16,Karnataka,3003265,2957799,38299,7167
17,Kerala,5225772,5151715,45538,28519
18,Ladakh,22012,21598,218,196
19,Lakshadweep,10412,10355,51,6
20,Madhya Pradesh,793551,782840,10531,180
21,Maharashtra,6652166,6499760,141375,11031
22,Manipur,125669,123483,1998,188
23,Meghalaya,84768,83210,1481,77
24,Mizoram,140143,137761,535,1847
25,Nagaland,32171,31387,701,83
26,Odisha,1053349,1043219,8447,1683
27,Puducherry,129366,127340,1880,146
28,Punjab,604058,587118,16635,305
29,Rajasthan,955292,946113,8961,218
30,Sikkim,32469,31976,408,85
31,Tamil Nadu,2741617,2697939,36699,6979
32,Telangana,680074,672447,4017,3610
33,Tripura,84990,84094,828,68
34,Uttarakhand,344658,337059,7415,184
35,Uttar Pradesh,1710764,1687633,22915,216
36,West Bengal,1628464,1601326,19696,7442
