ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339084,2324351,14733,0
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851418,839111,12303,4
6,Chandigarh,99361,98179,1181,1
7,Chhattisgarh,1177782,1163632,14146,4
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007416,1980882,26522,12
10,Goa,259131,255106,4013,12
11,Gujarat,1277660,1266610,11046,4
12,Haryana,1056688,1045943,10714,31
13,Himachal Pradesh,312712,308491,4213,8
14,Jammu and Kashmir,479464,474663,4785,16
15,Jharkhand,442574,437243,5331,0
16,Karnataka,4073123,4032703,40309,111
17,Kerala,6830015,6757212,71579,1224
18,Ladakh,29422,29188,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054939,1044161,10777,1
21,Maharashtra,8137253,7988749,148421,83
22,Manipur,139924,137775,2149,0
23,Meghalaya,96787,95162,1625,0
24,Mizoram,238964,238238,726,0
25,Nagaland,35987,35204,782,1
26,Odisha,1336671,1327378,9205,88
27,Puducherry,175742,173737,1975,30
28,Punjab,784378,765079,19289,10
29,Rajasthan,1315588,1305925,9654,9
30,Sikkim,44322,43823,499,0
31,Tamil Nadu,3594708,3556619,38049,40
32,Telangana,841536,837400,4111,25
33,Tripura,108034,107094,940,0
34,Uttarakhand,449466,441690,7753,23
35,Uttar Pradesh,2128183,2104528,23641,14
36,West Bengal,2118782,2097207,21532,43
