ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5038,4969,62,7
2,Andhra Pradesh,893366,884094,7189,2083
3,Arunachal Pradesh,16842,16783,56,3
4,Assam,217951,215201,1100,1650
5,Bihar,263443,261413,1557,473
6,Chandigarh,24220,22142,361,1717
7,Chhattisgarh,323153,311520,3940,7693
8,Dadra and Nagar Haveli and Daman and Diu,3471,3425,2,44
9,Delhi,647161,632797,10955,3409
10,Goa,56525,54713,815,997
11,Gujarat,285429,274249,4443,6737
12,Haryana,278961,271038,3093,4830
13,Himachal Pradesh,60537,58321,1017,1199
14,Jammu and Kashmir,128389,125218,1980,1191
15,Jharkhand,121178,119361,1095,722
16,Karnataka,968487,943208,12432,12847
17,Kerala,1102353,1072554,4482,25317
18,Ladakh,9906,9703,130,73
19,Lakshadweep,648,511,1,136
20,Madhya Pradesh,274405,263158,3903,7344
21,Maharashtra,2449147,2203553,53300,192294
22,Manipur,29332,28931,373,28
23,Meghalaya,14012,13835,149,28
24,Mizoram,4447,4421,11,15
25,Nagaland,12225,12132,91,2
26,Odisha,338719,336066,1918,735
27,Puducherry,40322,39521,674,127
28,Punjab,210466,187198,6280,16988
29,Rajasthan,324948,318842,2796,3310
30,Sikkim,6204,6016,135,53
31,Tamil Nadu,865693,845812,12590,7291
32,Telangana,303118,298645,1669,2804
33,Tripura,33464,33043,391,30
34,Uttarakhand,98311,95851,1704,756
35,Uttar Pradesh,607050,595518,8758,2774
36,West Bengal,580209,566526,10303,3380
