ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746159,738119,8035,5
5,Bihar,855267,842951,12314,2
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187695,1173504,14190,1
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040886,2014215,26666,5
10,Goa,263343,259326,4014,3
11,Gujarat,1291378,1280295,11079,4
12,Haryana,1078874,1068115,10755,4
13,Himachal Pradesh,322901,318654,4241,6
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443826,438491,5334,1
16,Karnataka,4088758,4048387,40358,13
17,Kerala,6907222,6835171,72042,9
18,Ladakh,29602,29371,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170848,8022091,148557,200
22,Manipur,140034,137885,2149,0
23,Meghalaya,96981,95348,1628,5
24,Mizoram,239559,238825,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348351,1339131,9215,5
27,Puducherry,177547,175565,1981,1
28,Punjab,792414,773073,19338,3
29,Rajasthan,1326463,1316727,9736,0
30,Sikkim,44921,44419,500,2
31,Tamil Nadu,3610652,3572565,38081,6
32,Telangana,844425,840308,4111,6
33,Tripura,108492,107547,942,3
34,Uttarakhand,452565,444794,7768,3
35,Uttar Pradesh,2145422,2121658,23710,54
36,West Bengal,2126217,2104509,21555,153
