ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10740,10608,129,3
2,Andhra Pradesh,2338998,2324161,14733,104
3,Arunachal Pradesh,66883,66582,296,5
4,Assam,746079,735492,8035,2552
5,Bihar,851257,838890,12302,65
6,Chandigarh,99318,98118,1181,19
7,Chhattisgarh,1177636,1163376,14144,116
8,Dadra and Nagar Haveli and Daman and Diu,11590,11585,4,1
9,Delhi,2006574,1979823,26513,238
10,Goa,258848,254736,4013,99
11,Gujarat,1277066,1265605,11040,421
12,Haryana,1056326,1045465,10712,149
13,Himachal Pradesh,312485,308241,4211,33
14,Jammu and Kashmir,479308,474504,4785,19
15,Jharkhand,442552,437189,5331,32
16,Karnataka,4069727,4027555,40300,1872
17,Kerala,6823351,6749329,71422,2600
18,Ladakh,29394,29158,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054824,1043982,10776,66
21,Maharashtra,8133494,7983575,148394,1525
22,Manipur,139891,137737,2149,5
23,Meghalaya,96768,95140,1624,4
24,Mizoram,238871,238091,726,54
25,Nagaland,35984,35202,782,0
26,Odisha,1336267,1326862,9204,201
27,Puducherry,175441,173409,1975,57
28,Punjab,784031,764660,19289,82
29,Rajasthan,1314735,1304759,9646,330
30,Sikkim,44300,43794,499,7
31,Tamil Nadu,3592919,3553898,38048,973
32,Telangana,840623,836093,4111,419
33,Tripura,108024,107073,940,11
34,Uttarakhand,449193,441385,7751,57
35,Uttar Pradesh,2127780,2103858,23631,291
36,West Bengal,2118226,2096313,21530,383
