ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3835,3608,53,174
2,Andhra Pradesh,693484,629211,5828,58445
3,Arunachal Pradesh,9796,6890,16,2890
4,Assam,180811,145618,697,34496
5,Bihar,182728,169732,904,12092
6,Chandigarh,11938,9813,162,1963
7,Chhattisgarh,113602,81718,957,30927
8,Dadra and Nagar Haveli and Daman and Diu,3040,2929,2,109
9,Delhi,279715,247446,5361,26908
10,Goa,33418,28125,428,4865
11,Gujarat,137232,117099,3450,16683
12,Haryana,128599,112877,1382,14340
13,Himachal Pradesh,14976,11390,186,3400
14,Jammu and Kashmir,75070,56872,1181,17017
15,Jharkhand,83651,71342,713,11596
16,Karnataka,601767,485268,8864,107635
17,Kerala,196106,128224,742,67140
18,Ladakh,4269,3147,58,1064
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,128047,104734,2316,20997
21,Maharashtra,1384446,1088322,36662,259462
22,Manipur,10983,8460,67,2456
23,Meghalaya,5639,3975,49,1615
24,Mizoram,2017,1597,0,420
25,Nagaland,6163,5066,17,1080
26,Odisha,219119,185700,842,32577
27,Puducherry,27544,22074,521,4949
28,Punjab,113886,93666,3406,16814
29,Rajasthan,135292,113225,1486,20581
30,Sikkim,3012,2303,37,672
31,Tamil Nadu,597602,541819,9520,46263
32,Telangana,193600,163407,1135,29058
33,Tripura,26066,20092,283,5691
34,Uttarakhand,49000,39278,611,9111
35,Uttar Pradesh,399082,342415,5784,50883
36,West Bengal,257049,225759,4958,26332
