ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340674,2325940,14733,1
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855260,842945,12314,1
6,Chandigarh,100693,99506,1185,2
7,Chhattisgarh,1187691,1173501,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040821,2014150,26665,6
10,Goa,263332,259315,4014,3
11,Gujarat,1291366,1280284,11079,3
12,Haryana,1078885,1068107,10755,23
13,Himachal Pradesh,322867,318618,4241,8
14,Jammu and Kashmir,482022,477229,4792,1
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088700,4048332,40357,11
17,Kerala,6907113,6834156,71946,1011
18,Ladakh,29587,29356,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170197,8021545,148556,96
22,Manipur,140031,137880,2149,2
23,Meghalaya,96966,95336,1628,2
24,Mizoram,239555,238821,734,0
25,Nagaland,36032,35250,782,0
26,Odisha,1348317,1339092,9215,10
27,Puducherry,177545,175564,1981,0
28,Punjab,792408,773068,19338,2
29,Rajasthan,1326462,1316725,9736,1
30,Sikkim,44881,44377,500,4
31,Tamil Nadu,3610628,3572540,38081,7
32,Telangana,844393,840274,4111,8
33,Tripura,108451,107464,941,46
34,Uttarakhand,452560,444792,7768,0
35,Uttar Pradesh,2145414,2121643,23707,64
36,West Bengal,2125803,2104029,21553,221
