ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7642,7506,129,7
2,Andhra Pradesh,2060804,2040782,14313,5709
3,Arunachal Pradesh,55014,54589,280,145
4,Assam,606766,597348,5957,3461
5,Bihar,726028,716323,9661,44
6,Chandigarh,65306,64462,820,24
7,Chhattisgarh,1005681,991922,13570,189
8,Dadra and Nagar Haveli and Daman and Diu,10676,10668,4,4
9,Delhi,1439405,1414018,25089,298
10,Goa,177579,173629,3350,600
11,Gujarat,826308,816029,10086,193
12,Haryana,771092,760917,10049,126
13,Himachal Pradesh,221604,216609,3725,1270
14,Jammu and Kashmir,331137,325893,4428,816
15,Jharkhand,348444,343184,5135,125
16,Karnataka,2983673,2936527,37953,9193
17,Kerala,4860997,4750293,26925,83779
18,Ladakh,20881,20639,208,34
19,Lakshadweep,10365,10314,51,0
20,Madhya Pradesh,792690,782086,10523,81
21,Maharashtra,6593182,6421756,139816,31610
22,Manipur,122804,119524,1897,1383
23,Meghalaya,83014,80799,1438,777
24,Mizoram,113801,102036,391,11374
25,Nagaland,31627,30700,675,252
26,Odisha,1035417,1022780,8290,4347
27,Puducherry,127424,125051,1850,523
28,Punjab,602059,585296,16544,219
29,Rajasthan,954392,945395,8954,43
30,Sikkim,31756,31200,391,165
31,Tamil Nadu,2688284,2637802,35912,14570
32,Telangana,669163,661294,3940,3929
33,Tripura,84343,83414,816,113
34,Uttarakhand,343759,336186,7397,176
35,Uttar Pradesh,1710036,1687015,22898,123
36,West Bengal,1581220,1554815,18989,7416
