ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10103,9934,129,40
2,Andhra Pradesh,2320509,2305438,14731,340
3,Arunachal Pradesh,64513,64214,296,3
4,Assam,724398,716278,7988,132
5,Bihar,831368,818787,12256,325
6,Chandigarh,93181,91643,1165,373
7,Chhattisgarh,1153225,1138674,14035,516
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1924532,1892698,26239,5595
10,Goa,247364,242739,3833,792
11,Gujarat,1228086,1215616,10946,1524
12,Haryana,1010894,997216,10621,3057
13,Himachal Pradesh,285507,281156,4138,213
14,Jammu and Kashmir,454545,449606,4754,185
15,Jharkhand,435563,430130,5319,114
16,Karnataka,3962099,3916966,40113,5020
17,Kerala,6604493,6511136,69897,23460
18,Ladakh,28328,28068,228,32
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1043687,1032490,10740,457
21,Maharashtra,7941762,7768958,147889,24915
22,Manipur,137247,135123,2120,4
23,Meghalaya,93878,92264,1594,20
24,Mizoram,228771,227946,701,124
25,Nagaland,35503,34742,761,0
26,Odisha,1288950,1279499,9126,325
27,Puducherry,166107,163995,1962,150
28,Punjab,761487,743093,17759,635
29,Rajasthan,1287317,1277048,9561,708
30,Sikkim,39193,38731,453,9
31,Tamil Nadu,3462297,3419905,38026,4366
32,Telangana,796704,790218,4111,2375
33,Tripura,100890,99967,923,0
34,Uttarakhand,438301,429992,7695,614
35,Uttar Pradesh,2085453,2058990,23528,2935
36,West Bengal,2022547,1999008,21210,2329
