ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3392,3035,50,307
2,Andhra Pradesh,517094,415765,4560,96769
3,Arunachal Pradesh,5402,3723,9,1670
4,Assam,130823,101239,378,29206
5,Bihar,150502,134391,765,15346
6,Chandigarh,6372,3960,78,2334
7,Chhattisgarh,50114,22792,407,26915
8,Dadra and Nagar Haveli and Daman and Diu,2617,2321,2,294
9,Delhi,197135,170140,4618,22377
10,Goa,21630,16875,256,4499
11,Gujarat,106804,87352,3133,16319
12,Haryana,81059,63315,854,16890
13,Himachal Pradesh,7831,5445,60,2326
14,Jammu and Kashmir,45925,33251,815,11859
15,Jharkhand,55296,39362,496,15438
16,Karnataka,412190,308573,6680,96937
17,Kerala,92515,68863,372,23280
18,Ladakh,3102,2211,35,856
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,77323,58509,1609,17205
21,Maharashtra,943772,672556,27407,243809
22,Manipur,7202,5480,39,1683
23,Meghalaya,3076,1716,17,1343
24,Mizoram,1123,745,0,378
25,Nagaland,4245,3739,10,496
26,Odisha,131382,102185,569,28628
27,Puducherry,17749,12581,337,4831
28,Punjab,67547,49327,1990,16230
29,Rajasthan,94126,77872,1164,15090
30,Sikkim,1958,1413,7,538
31,Tamil Nadu,474940,416715,8012,50213
32,Telangana,147642,115072,916,31654
33,Tripura,16717,9653,161,6903
34,Uttarakhand,26094,17473,360,8261
35,Uttar Pradesh,278473,211170,4047,63256
36,West Bengal,186956,160025,3677,23254
