ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326363,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746238,738201,8037,0
5,Bihar,855691,843376,12315,0
6,Chandigarh,100756,99570,1186,0
7,Chhattisgarh,1188584,1174377,14202,5
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043154,2016440,26696,18
10,Goa,263666,259645,4014,7
11,Gujarat,1292563,1281457,11100,6
12,Haryana,1079174,1068386,10785,3
13,Himachal Pradesh,323107,318860,4246,1
14,Jammu and Kashmir,482189,477396,4793,0
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096965,4056535,40406,24
17,Kerala,6919595,6847067,72126,402
18,Ladakh,29682,29447,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056774,1045988,10786,0
21,Maharashtra,8177414,8028781,148602,31
22,Manipur,140039,137889,2149,1
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348638,1339418,9215,5
27,Puducherry,177773,175790,1982,1
28,Punjab,793919,773315,20592,12
29,Rajasthan,1327793,1318025,9746,22
30,Sikkim,44951,44449,501,1
31,Tamil Nadu,3611929,3573826,38086,17
32,Telangana,844884,840769,4111,4
33,Tripura,108574,107628,943,3
34,Uttarakhand,452745,444967,7778,0
35,Uttar Pradesh,2146075,2122337,23729,9
36,West Bengal,2127713,2106123,21558,32
