ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7648,7511,129,8
2,Andhra Pradesh,2063177,2043616,14339,5222
3,Arunachal Pradesh,55089,54667,280,142
4,Assam,608450,598515,5967,3968
5,Bihar,726054,716357,9661,36
6,Chandigarh,65321,64474,820,27
7,Chhattisgarh,1005827,992025,13572,230
8,Dadra and Nagar Haveli and Daman and Diu,10679,10671,4,4
9,Delhi,1439566,1414141,25091,334
10,Goa,177852,173920,3358,574
11,Gujarat,826402,816147,10087,168
12,Haryana,771141,760977,10049,115
13,Himachal Pradesh,222569,217257,3734,1578
14,Jammu and Kashmir,331566,326275,4429,862
15,Jharkhand,348592,343255,5135,202
16,Karnataka,2985598,2938653,38002,8943
17,Kerala,4906793,4797409,28229,81155
18,Ladakh,20899,20653,208,38
19,Lakshadweep,10365,10314,51,0
20,Madhya Pradesh,792740,782138,10523,79
21,Maharashtra,6601551,6433919,139998,27634
22,Manipur,123229,120361,1907,961
23,Meghalaya,83322,81184,1443,695
24,Mizoram,117261,107911,407,8943
25,Nagaland,31707,30778,679,250
26,Odisha,1037964,1025507,8305,4152
27,Puducherry,127674,125362,1855,457
28,Punjab,602189,585407,16551,231
29,Rajasthan,954400,945414,8954,32
30,Sikkim,31868,31279,394,195
31,Tamil Nadu,2694089,2644805,36004,13280
32,Telangana,670139,662209,3946,3984
33,Tripura,84384,83467,816,101
34,Uttarakhand,343815,336248,7398,169
35,Uttar Pradesh,1710082,1687089,22899,94
36,West Bengal,1585466,1558690,19045,7731
