ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10039,9910,129,0
2,Andhra Pradesh,2319855,2305054,14731,70
3,Arunachal Pradesh,64504,64206,296,2
4,Assam,724225,716235,7986,4
5,Bihar,830691,818395,12256,40
6,Chandigarh,92265,91035,1165,65
7,Chhattisgarh,1152363,1138297,14034,32
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1902180,1873604,26199,2377
10,Goa,245625,241702,3832,91
11,Gujarat,1224833,1213685,10944,204
12,Haryana,1000214,988345,10621,1248
13,Himachal Pradesh,284990,280772,4136,82
14,Jammu and Kashmir,454170,449364,4752,54
15,Jharkhand,435307,429960,5318,29
16,Karnataka,3950128,3908296,40106,1726
17,Kerala,6548928,6475892,69457,3579
18,Ladakh,28257,28025,228,4
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042069,1031098,10735,236
21,Maharashtra,7881858,7732282,147856,1720
22,Manipur,137230,135107,2120,3
23,Meghalaya,93820,92224,1593,3
24,Mizoram,228094,227197,697,200
25,Nagaland,35495,34735,760,0
26,Odisha,1288339,1279052,9126,161
27,Puducherry,165822,163840,1962,20
28,Punjab,760143,742256,17751,136
29,Rajasthan,1284958,1274939,9554,465
30,Sikkim,39165,38705,452,8
31,Tamil Nadu,3454764,3416417,38025,322
32,Telangana,792757,788250,4111,396
33,Tripura,100887,99964,923,0
34,Uttarakhand,437768,429583,7693,492
35,Uttar Pradesh,2078252,2053838,23516,898
36,West Bengal,2018984,1997404,21203,377
