ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4274,4019,58,197
2,Andhra Pradesh,811825,777900,6625,27300
3,Arunachal Pradesh,14472,12297,36,2139
4,Assam,204789,191030,914,12845
5,Bihar,213085,203174,1065,8846
6,Chandigarh,14152,13279,223,650
7,Chhattisgarh,179654,156080,1881,21693
8,Dadra and Nagar Haveli and Daman and Diu,3231,3181,2,48
9,Delhi,364341,330112,6356,27873
10,Goa,42747,39778,585,2384
11,Gujarat,168911,151751,3695,13465
12,Haryana,160705,148503,1750,10452
13,Himachal Pradesh,20817,17998,298,2521
14,Jammu and Kashmir,92677,84236,1451,6990
15,Jharkhand,100224,93874,876,5474
16,Karnataka,809638,727298,10991,71349
17,Kerala,402674,309032,1376,92266
18,Ladakh,6024,5262,73,689
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,168483,155232,2898,10353
21,Maharashtra,1654028,1478496,43463,132069
22,Manipur,17604,13208,150,4246
23,Meghalaya,9136,7643,82,1411
24,Mizoram,2607,2233,0,374
25,Nagaland,8726,6828,33,1865
26,Odisha,283942,268115,1272,14555
27,Puducherry,34482,30153,588,3741
28,Punjab,131737,123510,4138,4089
29,Rajasthan,189844,172028,1867,15949
30,Sikkim,3863,3534,67,262
31,Tamil Nadu,714235,675518,10983,27734
32,Telangana,234152,214917,1319,17916
33,Tripura,30453,28355,344,1754
34,Uttarakhand,60957,56085,1007,3865
35,Uttar Pradesh,474054,440847,6940,26267
36,West Bengal,357779,314003,6604,37172
